user_id,username,logins_per_week,avg_payment_delay_days,discount_purchase_pct,total_complaints,open_complaints,recent_usage_hours,prior_usage_hours,churn
9170,jessica_jackson_9170,1.8666666666666667,16.0,0.0,0,0,93.98,84.98,0
9171,david_miller_9171,7.116666666666666,3.5,50.0,1,0,118.12,94.32,0
9172,alex_white_9172,1.9833333333333336,0.5,100.0,1,0,65.16,53.25,0
9173,patricia_miller_9173,2.9166666666666665,2.0,28.571428571428573,0,0,124.75,98.66,0
9174,david_miller_9174,1.9833333333333336,8.5,0.0,4,2,14.2,76.14,0
9175,thomas_smith_9175,2.566666666666667,19.0,0.0,0,0,93.6,93.11,0
9176,joseph_martinez_9176,4.083333333333333,21.0,0.0,1,0,92.26,93.43,0
9177,joseph_taylor_9177,3.5,14.0,0.0,2,0,99.28,87.09,0
9178,jane_rodriguez_9178,2.8,16.5,0.0,0,0,92.51,90.74,0
9179,sandra_white_9179,0.8166666666666667,10.0,0.0,3,3,10.73,79.51,0
9180,james_martin_9180,2.1,2.0,100.0,1,0,57.78,63.16,0
9181,jane_wilson_9181,1.2833333333333334,1.0,0.0,2,1,9.03,75.67,0
9182,lisa_moore_9182,2.566666666666667,2.0,100.0,0,0,57.17,56.52,0
9183,patricia_rodriguez_9183,1.4,3.0,100.0,1,0,52.87,62.27,0
9184,william_thompson_9184,1.6333333333333333,1.0,100.0,1,0,53.47,60.1,0
9185,william_smith_9185,1.5166666666666666,2.0,100.0,0,0,57.23,59.38,0
9186,john_martin_9186,0.4666666666666667,4.0,0.0,2,1,11.99,74.05,1
9187,donna_williams_9187,3.85,1.0,0.0,0,0,120.88,108.45,0
9188,joseph_garcia_9188,0.9333333333333332,1.5,0.0,4,2,11.57,68.94,0
9189,donna_martin_9189,2.216666666666667,2.0,100.0,1,0,53.65,63.37,0
9190,emily_brown_9190,1.9833333333333336,3.0,100.0,1,0,56.14,57.68,0
9191,john_white_9191,0.4666666666666667,9.0,0.0,2,2,11.02,73.69,1
9192,karen_williams_9192,1.1666666666666667,8.0,0.0,4,4,13.15,75.87,0
9193,james_garcia_9193,1.2833333333333334,0.5,100.0,1,0,53.35,55.71,0
9194,sarah_johnson_9194,0.7,4.0,0.0,4,3,12.78,76.84,0
9195,david_wilson_9195,1.1666666666666667,4.0,100.0,1,0,55.92,68.67,0
9196,christopher_garcia_9196,2.8,23.5,0.0,0,0,96.02,93.09,0
9197,sarah_martin_9197,7.116666666666666,1.0,0.0,1,0,122.79,99.95,0
9198,sandra_miller_9198,3.85,16.0,0.0,1,0,91.44,86.8,0
9199,lisa_hernandez_9199,3.3833333333333333,16.0,0.0,2,0,92.42,86.94,0
9200,christopher_moore_9200,7.116666666666666,1.0,28.571428571428573,1,0,120.3,109.94,0
9201,jessica_johnson_9201,3.5,16.5,0.0,0,0,98.89,91.04,0
9202,christopher_wilson_9202,1.05,1.5,0.0,4,0,12.95,65.31,0
9203,robert_wilson_9203,0.5833333333333334,9.5,0.0,3,2,13.03,74.89,1
9204,christopher_miller_9204,2.45,17.0,0.0,0,0,89.68,91.02,0
9205,donna_taylor_9205,0.5833333333333334,7.0,0.0,2,1,11.2,75.81,1
9206,emily_martinez_9206,0.5833333333333334,10.0,0.0,4,3,11.38,79.62,1
9207,james_brown_9207,3.85,3.5,0.0,1,0,115.42,99.27,0
9208,william_jackson_9208,1.1666666666666667,2.5,100.0,0,0,58.05,54.52,0
9209,sarah_smith_9209,3.033333333333333,22.0,0.0,2,0,98.87,91.02,0
9210,alex_davis_9210,7.116666666666666,0.0,0.0,1,0,107.79,111.26,0
9211,sandra_taylor_9211,7.116666666666666,1.5,0.0,1,0,118.72,109.06,0
9212,charles_moore_9212,0.8166666666666667,1.0,0.0,3,1,14.51,72.5,0
9213,sarah_martinez_9213,1.05,8.0,0.0,4,2,11.11,75.81,0
9214,jane_johnson_9214,1.4,1.0,100.0,0,0,50.4,60.88,0
9215,john_jones_9215,1.2833333333333334,2.0,100.0,1,0,53.74,58.71,0
9216,emily_miller_9216,7.116666666666666,3.0,0.0,0,0,124.45,103.09,0
9217,david_anderson_9217,0.35,7.5,0.0,3,2,13.91,77.68,1
9218,emily_white_9218,7.116666666666666,3.0,50.0,0,0,116.9,107.08,0
9219,michael_martinez_9219,1.8666666666666667,15.0,0.0,1,0,94.74,93.68,0
9220,sarah_wilson_9220,7.116666666666666,2.0,14.285714285714286,1,0,121.11,106.59,0
9221,thomas_williams_9221,3.6166666666666663,15.5,0.0,0,0,92.53,86.14,0
9222,sandra_jones_9222,1.8666666666666667,19.5,0.0,1,0,95.82,88.5,0
9223,emily_jones_9223,2.216666666666667,19.0,0.0,0,0,85.97,90.57,0
9224,charles_brown_9224,7.116666666666666,1.5,14.285714285714286,0,0,110.49,104.79,0
9225,james_rodriguez_9225,7.116666666666666,2.0,0.0,0,0,127.33,107.0,0
9226,thomas_davis_9226,7.116666666666666,3.0,0.0,1,0,117.93,108.56,0
9227,patricia_white_9227,7.116666666666666,0.5,0.0,0,0,119.97,99.53,0
9228,david_anderson_9228,1.6333333333333333,1.5,100.0,0,0,53.87,60.67,0
9229,lisa_hernandez_9229,3.3833333333333333,18.0,0.0,0,0,94.1,89.23,0
9230,joseph_moore_9230,1.8666666666666667,2.0,100.0,1,0,58.1,63.88,0
9231,patricia_brown_9231,3.7333333333333334,17.0,0.0,1,0,90.8,92.67,0
9232,karen_thompson_9232,1.5166666666666666,14.5,0.0,3,2,12.25,80.56,0
9233,jane_martinez_9233,7.116666666666666,3.0,33.333333333333336,1,0,123.11,101.24,0
9234,thomas_davis_9234,7.116666666666666,2.5,0.0,1,0,112.59,107.95,0
9235,michael_moore_9235,0.5833333333333334,1.0,0.0,2,1,11.2,74.23,1
9236,jane_anderson_9236,0.5833333333333334,1.5,0.0,2,2,10.65,70.63,1
9237,karen_martin_9237,4.783333333333333,24.0,0.0,0,0,96.27,87.99,0
9238,thomas_williams_9238,3.5,19.0,0.0,2,0,95.93,92.01,0
9239,donna_hernandez_9239,3.3833333333333333,19.0,0.0,2,0,97.78,89.2,0
9240,robert_white_9240,0.8166666666666667,18.5,0.0,3,0,13.69,77.06,0
9241,john_taylor_9241,4.316666666666666,3.0,0.0,1,0,110.87,103.9,0
9242,charles_johnson_9242,3.15,2.0,0.0,1,0,112.83,98.15,0
9243,jessica_anderson_9243,2.3333333333333335,16.5,0.0,1,0,97.21,92.18,0
9244,donna_jackson_9244,3.2666666666666666,21.0,0.0,2,0,92.32,90.3,0
9245,charles_thompson_9245,7.116666666666666,2.5,0.0,1,0,121.27,103.19,0
9246,karen_rodriguez_9246,3.85,20.0,0.0,0,0,96.26,91.71,0
9247,joseph_thomas_9247,3.033333333333333,3.0,0.0,1,0,110.88,102.23,0
9248,sarah_thomas_9248,1.6333333333333333,2.5,100.0,1,0,52.76,56.01,0
9249,charles_jones_9249,2.45,14.5,0.0,2,0,91.48,86.43,0
9250,thomas_brown_9250,3.85,19.5,0.0,2,0,92.04,91.78,0
9251,emily_miller_9251,1.2833333333333334,12.0,0.0,3,1,10.33,78.24,0
9252,sarah_garcia_9252,4.2,15.5,0.0,0,0,93.68,90.81,0
9253,sarah_thompson_9253,7.116666666666666,3.0,20.0,0,0,116.85,100.4,0
9254,james_anderson_9254,7.116666666666666,0.5,14.285714285714286,0,0,118.74,96.07,0
9255,robert_rodriguez_9255,1.75,24.0,0.0,2,0,91.61,88.61,0
9256,lisa_martin_9256,3.7333333333333334,14.5,0.0,0,0,90.65,90.94,0
9257,john_thompson_9257,2.566666666666667,15.5,0.0,0,0,96.29,85.74,0
9258,thomas_taylor_9258,0.7,10.0,0.0,4,3,12.43,72.73,0
9259,joseph_jackson_9259,1.1666666666666667,6.5,0.0,3,2,12.81,72.36,0
9260,joseph_brown_9260,3.2666666666666666,3.0,0.0,0,0,118.46,105.68,0
9261,robert_brown_9261,1.75,0.5,100.0,0,0,63.62,58.62,0
9262,joseph_wilson_9262,3.15,3.5,0.0,1,0,120.02,101.21,0
9263,patricia_smith_9263,3.966666666666667,3.0,33.333333333333336,1,0,114.57,104.69,0
9264,william_thompson_9264,3.6166666666666663,2.5,14.285714285714286,0,0,119.92,103.73,0
9265,lisa_wilson_9265,4.083333333333333,13.5,0.0,1,0,86.85,87.91,0
9266,james_smith_9266,2.9166666666666665,19.0,0.0,1,0,93.05,89.72,0
9267,emily_miller_9267,2.3333333333333335,13.0,0.0,0,0,93.7,92.13,0
9268,david_jones_9268,3.5,2.0,12.5,1,0,115.74,97.84,0
9269,robert_garcia_9269,4.2,17.0,0.0,0,0,97.95,92.26,0
9270,john_anderson_9270,1.05,6.5,0.0,4,3,10.09,79.38,0
9271,jane_johnson_9271,0.4666666666666667,8.5,0.0,3,2,14.53,77.0,1
9272,charles_smith_9272,3.2666666666666666,3.0,0.0,0,0,123.21,114.91,0
9273,thomas_davis_9273,7.116666666666666,2.5,0.0,0,0,121.16,101.92,0
9274,alex_miller_9274,1.75,23.0,0.0,2,0,93.67,86.78,0
9275,jane_moore_9275,7.116666666666666,2.0,0.0,0,0,120.87,104.55,0
9276,karen_johnson_9276,0.7,17.5,0.0,3,1,11.43,78.38,0
9277,william_miller_9277,3.85,1.5,0.0,0,0,126.52,93.82,0
9278,lisa_martin_9278,0.7,6.0,0.0,2,2,12.87,74.11,0
9279,thomas_miller_9279,2.1,15.5,0.0,0,0,89.64,83.55,0
9280,donna_rodriguez_9280,1.8666666666666667,1.5,100.0,0,0,51.58,60.01,0
9281,karen_williams_9281,0.9333333333333332,6.0,0.0,2,1,10.66,74.2,0
9282,william_taylor_9282,2.566666666666667,3.0,33.333333333333336,1,0,114.47,110.44,0
9283,sandra_williams_9283,2.9166666666666665,20.0,0.0,2,0,94.52,89.34,0
9284,joseph_smith_9284,2.3333333333333335,18.0,0.0,1,0,94.57,86.25,0
9285,sarah_martin_9285,0.4666666666666667,8.5,0.0,4,3,14.02,79.38,1
9286,karen_white_9286,1.6333333333333333,3.0,100.0,0,0,61.27,56.97,0
9287,james_moore_9287,1.05,9.5,0.0,2,1,10.67,73.72,0
9288,karen_jackson_9288,1.1666666666666667,15.0,0.0,2,1,13.8,78.05,0
9289,sarah_martin_9289,7.116666666666666,3.5,14.285714285714286,1,0,116.31,103.67,0
9290,michael_taylor_9290,1.05,8.5,0.0,2,1,10.24,73.54,0
9291,sarah_moore_9291,2.3333333333333335,19.5,0.0,1,0,91.17,88.07000000000001,0
9292,thomas_brown_9292,1.2833333333333334,2.5,100.0,1,0,49.09,58.28,0
9293,john_wilson_9293,7.116666666666666,2.5,75.0,0,0,113.1,100.6,0
9294,thomas_garcia_9294,1.75,17.5,0.0,2,0,90.93,89.58,0
9295,charles_moore_9295,3.966666666666667,2.5,28.571428571428573,1,0,121.59,107.39,0
9296,michael_hernandez_9296,3.5,15.5,0.0,0,0,98.05,90.95,0
9297,john_martin_9297,7.116666666666666,3.0,0.0,1,0,116.06,112.79,0
9298,charles_jones_9298,1.05,1.0,100.0,0,0,55.25,55.69,0
9299,jane_taylor_9299,0.8166666666666667,0.0,100.0,0,0,57.18,60.48,0
9300,john_moore_9300,2.216666666666667,24.0,0.0,1,0,95.37,90.24,0
9301,christopher_williams_9301,3.033333333333333,2.0,25.0,1,0,124.15,99.09,0
9302,william_martinez_9302,1.2833333333333334,3.0,100.0,0,0,54.01,51.4,0
9303,christopher_moore_9303,2.216666666666667,1.0,100.0,1,0,60.22,59.23,0
9304,karen_garcia_9304,0.7,18.0,0.0,4,3,14.24,74.79,0
9305,charles_thompson_9305,2.45,21.0,0.0,2,0,96.95,89.36,0
9306,robert_johnson_9306,3.2666666666666666,23.0,0.0,2,0,92.28,91.99,0
9307,david_miller_9307,7.116666666666666,3.5,25.0,0,0,117.52,101.46,0
9308,charles_white_9308,7.116666666666666,1.5,0.0,1,0,120.5,116.16,0
9309,james_taylor_9309,1.05,16.0,0.0,2,2,12.64,79.67,0
9310,thomas_davis_9310,7.116666666666666,1.0,0.0,1,0,114.32,105.48,0
9311,thomas_white_9311,2.566666666666667,1.5,25.0,1,0,123.77,109.92,0
9312,michael_martinez_9312,1.9833333333333336,19.0,0.0,0,0,88.87,90.87,0
9313,christopher_moore_9313,3.5,17.5,0.0,1,0,92.97,84.16,0
9314,thomas_white_9314,1.4,2.0,100.0,1,0,50.58,58.1,0
9315,david_white_9315,1.75,3.5,100.0,1,0,52.34,60.18,0
9316,patricia_wilson_9316,0.9333333333333332,2.5,100.0,1,0,55.65,58.35,0
9317,lisa_brown_9317,3.966666666666667,2.0,14.285714285714286,0,0,127.7,103.1,0
9318,patricia_jackson_9318,2.683333333333333,13.0,0.0,1,0,92.21,85.29,0
9319,michael_taylor_9319,2.683333333333333,2.5,40.0,1,0,125.03,100.07,0
9320,joseph_thomas_9320,1.75,3.5,100.0,1,0,59.27,56.76,0
9321,karen_johnson_9321,0.35,1.5,0.0,2,1,12.04,70.11,1
9322,patricia_jones_9322,0.7,4.0,0.0,2,0,15.04,77.2,0
9323,sandra_anderson_9323,1.2833333333333334,1.5,0.0,2,1,12.6,74.46,0
9324,christopher_brown_9324,1.9833333333333336,0.0,100.0,1,0,57.22,57.56,0
9325,jessica_thomas_9325,0.8166666666666667,1.0,0.0,4,1,12.48,76.76,0
9326,alex_hernandez_9326,4.083333333333333,2.5,33.333333333333336,0,0,118.59,100.38,0
9327,david_brown_9327,7.116666666666666,3.0,0.0,0,0,129.81,103.18,0
9328,john_smith_9328,1.5166666666666666,1.0,100.0,1,0,51.56,54.6,0
9329,michael_moore_9329,1.4,1.5,100.0,1,0,56.31,56.03,0
9330,charles_jackson_9330,1.5166666666666666,1.0,100.0,1,0,55.46,65.5,0
9331,charles_anderson_9331,1.8666666666666667,2.5,100.0,1,0,56.86,66.44,0
9332,karen_rodriguez_9332,1.5166666666666666,2.0,100.0,1,0,50.93,62.12,0
9333,robert_thomas_9333,0.5833333333333334,14.5,0.0,2,2,13.46,79.99,1
9334,michael_martinez_9334,4.433333333333334,2.5,33.333333333333336,0,0,110.06,104.66,0
9335,michael_davis_9335,3.966666666666667,2.5,0.0,1,0,121.8,103.86,0
9336,james_jackson_9336,2.1,21.0,0.0,2,0,97.15,88.13,0
9337,william_wilson_9337,1.8666666666666667,2.5,100.0,1,0,56.46,61.28,0
9338,robert_jones_9338,3.5,3.0,0.0,1,0,112.64,108.11,0
9339,john_moore_9339,7.116666666666666,0.0,50.0,1,0,123.57,112.53,0
9340,william_taylor_9340,1.1666666666666667,2.0,100.0,0,0,59.1,62.7,0
9341,emily_taylor_9341,1.2833333333333334,2.0,100.0,0,0,55.87,59.75,0
9342,charles_thomas_9342,1.75,3.5,100.0,1,0,48.85,61.9,0
9343,karen_anderson_9343,2.45,2.0,0.0,0,0,120.5,103.07,0
9344,patricia_moore_9344,1.9833333333333336,2.5,100.0,0,0,55.86,63.48,0
9345,jessica_thompson_9345,3.85,4.0,42.857142857142854,1,0,110.56,103.49,0
9346,thomas_davis_9346,2.683333333333333,13.5,0.0,1,0,89.34,95.15,0
9347,john_miller_9347,7.116666666666666,1.0,0.0,0,0,118.69,110.23,0
9348,thomas_jones_9348,1.8666666666666667,2.0,100.0,1,0,54.96,60.76,0
9349,lisa_moore_9349,7.116666666666666,1.5,50.0,0,0,106.08,108.91,0
9350,christopher_martin_9350,3.966666666666667,4.0,33.333333333333336,1,0,126.67,106.66,0
9351,david_white_9351,3.85,1.0,20.0,1,0,121.8,110.0,0
9352,james_davis_9352,1.8666666666666667,2.0,100.0,0,0,55.54,61.07,0
9353,jessica_hernandez_9353,0.7,9.0,0.0,3,2,10.29,74.43,0
9354,christopher_moore_9354,3.7333333333333334,3.0,20.0,1,0,125.68,104.3,0
9355,thomas_jones_9355,7.116666666666666,0.0,0.0,0,0,119.41,102.01,0
9356,donna_wilson_9356,4.2,1.5,0.0,1,0,110.78,104.86,0
9357,michael_martin_9357,1.75,2.0,100.0,0,0,57.37,65.81,0
9358,donna_davis_9358,1.05,9.5,0.0,3,2,12.51,77.56,0
9359,jessica_martinez_9359,1.9833333333333336,2.5,100.0,0,0,52.6,61.62,0
9360,thomas_thompson_9360,3.7333333333333334,0.0,25.0,0,0,116.69,105.55,0
9361,jane_martinez_9361,0.9333333333333332,1.5,0.0,4,2,12.21,74.33,0
9362,emily_garcia_9362,3.7333333333333334,1.0,33.333333333333336,1,0,114.14,105.54,0
9363,joseph_brown_9363,3.85,2.0,0.0,1,0,120.14,108.08,0
9364,joseph_moore_9364,0.5833333333333334,11.0,0.0,3,3,14.01,70.13,1
9365,william_brown_9365,4.2,17.0,0.0,2,0,92.28,89.55,0
9366,james_thomas_9366,1.75,1.5,100.0,1,0,51.01,62.25,0
9367,jessica_rodriguez_9367,4.433333333333334,0.0,28.571428571428573,0,0,117.82,104.96,0
9368,sandra_white_9368,0.7,16.0,0.0,4,3,12.17,79.71,0
9369,jessica_white_9369,7.116666666666666,2.0,12.5,0,0,115.72,107.52,0
9370,christopher_johnson_9370,0.7,7.5,0.0,2,2,13.6,77.48,0
9371,james_wilson_9371,2.216666666666667,21.5,0.0,0,0,91.73,90.97,0
9372,thomas_jones_9372,1.9833333333333336,11.5,0.0,1,0,92.73,90.11,0
9373,donna_brown_9373,1.1666666666666667,2.5,100.0,1,0,58.14,54.99,0
9374,karen_brown_9374,0.5833333333333334,6.0,0.0,2,1,10.73,80.42,1
9375,christopher_garcia_9375,1.2833333333333334,0.0,0.0,3,1,11.79,75.13,0
9376,sandra_miller_9376,7.116666666666666,2.5,25.0,0,0,123.15,101.62,0
9377,william_brown_9377,2.45,19.0,0.0,2,0,95.84,87.49,0
9378,karen_brown_9378,1.75,0.5,100.0,1,0,49.85,66.71000000000001,0
9379,karen_thompson_9379,3.3833333333333333,1.5,16.666666666666668,1,0,117.68,100.84,0
9380,lisa_johnson_9380,7.116666666666666,3.5,0.0,1,0,111.21,103.31,0
9381,michael_johnson_9381,1.9833333333333336,17.0,0.0,2,0,94.82,92.99,0
9382,emily_white_9382,1.75,0.5,100.0,1,0,56.84,56.66,0
9383,emily_miller_9383,1.4,11.0,0.0,2,2,12.48,70.25,0
9384,james_moore_9384,0.7,4.5,0.0,3,1,10.21,74.56,0
9385,david_jones_9385,0.9333333333333332,11.5,0.0,4,2,13.47,70.2,0
9386,david_wilson_9386,4.55,1.0,0.0,1,0,117.41,100.24,0
9387,christopher_thomas_9387,3.5,3.0,14.285714285714286,1,0,127.18,109.14,0
9388,karen_johnson_9388,7.116666666666666,1.5,33.333333333333336,0,0,115.16,107.99,0
9389,lisa_williams_9389,1.05,2.0,0.0,4,2,10.24,79.89,0
9390,patricia_hernandez_9390,1.2833333333333334,1.5,100.0,0,0,58.26,59.5,0
9391,sandra_martinez_9391,3.2666666666666666,11.5,0.0,1,0,94.53,89.56,0
9392,joseph_garcia_9392,3.7333333333333334,13.5,0.0,1,0,90.24,84.89,0
9393,william_anderson_9393,2.1,14.5,0.0,1,0,93.44,91.58,0
9394,patricia_williams_9394,1.5166666666666666,1.5,100.0,1,0,54.9,58.45,0
9395,thomas_white_9395,1.05,0.5,100.0,0,0,55.56,64.15,0
9396,joseph_white_9396,3.3833333333333333,18.0,0.0,0,0,96.5,88.14,0
9397,william_moore_9397,7.116666666666666,3.0,0.0,1,0,121.19,110.31,0
9398,james_jackson_9398,2.9166666666666665,21.0,0.0,0,0,94.97,90.49,0
9399,jessica_martinez_9399,3.5,2.5,0.0,0,0,126.29,99.18,0
9400,joseph_rodriguez_9400,3.6166666666666663,1.5,0.0,0,0,129.17,99.94,0
9401,emily_johnson_9401,3.7333333333333334,1.5,0.0,0,0,126.7,103.96,0
9402,emily_garcia_9402,1.1666666666666667,19.0,0.0,4,4,13.52,73.63,0
9403,sandra_brown_9403,0.4666666666666667,0.5,0.0,4,2,11.73,71.84,1
9404,lisa_martinez_9404,1.9833333333333336,20.5,0.0,2,0,86.71,93.24,0
9405,james_white_9405,1.05,10.0,0.0,2,1,12.24,76.46,0
9406,joseph_anderson_9406,3.7333333333333334,1.0,0.0,1,0,129.71,103.32,0
9407,christopher_brown_9407,1.4,9.5,0.0,3,3,12.57,72.72,0
9408,thomas_martinez_9408,2.216666666666667,1.5,100.0,1,0,53.36,59.08,0
9409,sarah_rodriguez_9409,3.5,3.0,50.0,1,0,126.66,100.25,0
9410,alex_wilson_9410,0.1166666666666666,8.5,0.0,4,1,12.63,74.52,1
9411,michael_white_9411,2.566666666666667,19.5,0.0,2,0,93.41,93.42,0
9412,sarah_jones_9412,7.116666666666666,1.5,25.0,0,0,122.66,101.57,0
9413,christopher_rodriguez_9413,1.05,9.0,0.0,4,1,14.47,72.3,0
9414,jane_jones_9414,1.5166666666666666,1.0,100.0,0,0,57.01,60.8,0
9415,sandra_rodriguez_9415,0.8166666666666667,0.0,0.0,3,1,10.1,77.9,0
9416,robert_smith_9416,3.3833333333333333,18.0,0.0,2,0,91.74,91.11,0
9417,emily_johnson_9417,1.75,1.5,100.0,0,0,55.09,64.19,0
9418,jessica_miller_9418,0.7,0.5,0.0,2,2,12.54,75.53999999999999,0
9419,joseph_williams_9419,4.2,2.5,50.0,0,0,128.76,99.92,0
9420,karen_white_9420,7.116666666666666,3.0,14.285714285714286,0,0,125.57,103.91,0
9421,charles_jones_9421,7.116666666666666,2.0,0.0,0,0,117.65,104.29,0
9422,donna_brown_9422,3.6166666666666663,1.0,0.0,1,0,120.98,103.86,0
9423,jessica_thompson_9423,7.116666666666666,1.5,0.0,0,0,116.89,105.94,0
9424,john_white_9424,1.75,2.0,100.0,1,0,58.32,62.69,0
9425,william_white_9425,1.2833333333333334,0.0,0.0,4,3,13.07,78.08,0
9426,william_wilson_9426,1.9833333333333336,2.0,100.0,0,0,62.26,58.86,0
9427,christopher_wilson_9427,0.7,7.0,0.0,3,0,12.09,75.15,0
9428,jane_thomas_9428,2.45,22.5,0.0,1,0,94.34,94.86,0
9429,karen_brown_9429,3.2666666666666666,18.5,0.0,1,0,87.77,88.85,0
9430,donna_miller_9430,1.75,1.5,100.0,0,0,54.25,65.54,0
9431,sandra_white_9431,1.9833333333333336,0.0,100.0,1,0,56.78,58.21,0
9432,james_garcia_9432,0.7,2.5,0.0,3,1,13.53,74.87,0
9433,robert_davis_9433,1.2833333333333334,2.0,100.0,1,0,55.51,58.76,0
9434,charles_williams_9434,1.75,2.5,100.0,1,0,53.37,61.26,0
9435,thomas_hernandez_9435,2.45,21.0,0.0,0,0,91.82,92.22,0
9436,christopher_smith_9436,2.8,3.0,0.0,0,0,114.95,104.51,0
9437,thomas_rodriguez_9437,0.9333333333333332,7.5,0.0,2,2,11.42,78.49,0
9438,charles_taylor_9438,2.45,21.5,0.0,2,0,84.65,90.06,0
9439,donna_hernandez_9439,0.5833333333333334,7.5,0.0,2,1,14.28,76.82,1
9440,sarah_davis_9440,0.8166666666666667,8.0,0.0,2,1,11.68,84.08,0
9441,emily_martin_9441,1.75,0.5,0.0,2,1,13.38,80.84,0
9442,james_brown_9442,1.6333333333333333,14.0,0.0,0,0,96.34,88.01,0
9443,joseph_martinez_9443,4.666666666666667,3.5,0.0,1,0,117.59,106.71,0
9444,sandra_miller_9444,3.033333333333333,4.0,0.0,1,0,131.36,106.32,0
9445,karen_white_9445,0.8166666666666667,1.0,100.0,1,0,53.79,64.24,0
9446,joseph_garcia_9446,7.116666666666666,4.0,12.5,0,0,112.58,104.21,0
9447,john_thomas_9447,4.2,18.0,0.0,1,0,93.41,84.49,0
9448,karen_davis_9448,3.15,22.0,0.0,1,0,94.35,90.06,0
9449,sandra_white_9449,0.8166666666666667,6.0,0.0,3,1,12.55,79.49,0
9450,jane_wilson_9450,1.05,6.0,0.0,2,1,11.77,75.99,0
9451,emily_jackson_9451,1.1666666666666667,2.5,0.0,2,1,11.42,70.98,0
9452,jessica_anderson_9452,7.116666666666666,1.5,14.285714285714286,1,0,126.18,106.57,0
9453,charles_williams_9453,0.5833333333333334,0.5,0.0,3,2,11.79,74.58,1
9454,michael_johnson_9454,1.2833333333333334,9.5,0.0,2,0,12.92,72.59,0
9455,sarah_thomas_9455,3.15,2.0,0.0,0,0,111.96,106.46,0
9456,michael_smith_9456,3.6166666666666663,3.5,0.0,0,0,122.27,103.86,0
9457,john_wilson_9457,1.9833333333333336,18.0,0.0,2,0,96.92,85.96,0
9458,jane_moore_9458,1.8666666666666667,3.0,100.0,1,0,52.19,61.38,0
9459,james_garcia_9459,3.5,22.5,0.0,2,0,89.46,91.26,0
9460,jessica_thompson_9460,7.116666666666666,2.5,25.0,0,0,116.84,108.06,0
9461,michael_williams_9461,7.116666666666666,2.0,20.0,0,0,115.97,108.93,0
9462,christopher_martin_9462,1.2833333333333334,8.5,0.0,2,1,13.93,74.95,0
9463,robert_moore_9463,2.3333333333333335,15.0,0.0,0,0,92.91,93.36,0
9464,patricia_martinez_9464,0.7,10.0,0.0,2,2,11.25,73.23,0
9465,karen_garcia_9465,2.216666666666667,2.0,100.0,1,0,57.11,55.25,0
9466,thomas_miller_9466,1.6333333333333333,0.5,100.0,0,0,58.58,62.62,0
9467,robert_thompson_9467,0.8166666666666667,16.5,0.0,4,2,13.17,70.15,0
9468,jessica_williams_9468,3.3833333333333333,12.5,0.0,1,0,97.95,92.56,0
9469,alex_brown_9469,0.7,8.0,0.0,3,0,10.46,72.13,0
9470,lisa_miller_9470,1.5166666666666666,3.0,100.0,0,0,55.47,61.17,0
9471,charles_martinez_9471,1.8666666666666667,2.0,100.0,1,0,55.87,59.36,0
9472,alex_hernandez_9472,3.6166666666666663,3.5,28.571428571428573,1,0,120.72,109.96,0
9473,david_martin_9473,0.5833333333333334,1.0,0.0,4,3,12.2,78.34,1
9474,david_white_9474,2.683333333333333,14.0,0.0,0,0,91.33,89.86,0
9475,david_martin_9475,1.1666666666666667,4.0,100.0,1,0,61.06,57.86,0
9476,michael_hernandez_9476,3.7333333333333334,3.5,14.285714285714286,0,0,114.48,111.9,0
9477,robert_davis_9477,7.116666666666666,0.0,16.666666666666668,0,0,116.7,107.52,0
9478,jane_miller_9478,1.4,9.5,0.0,3,1,11.35,69.52,0
9479,lisa_hernandez_9479,0.9333333333333332,2.0,0.0,3,3,11.17,78.56,0
9480,jessica_hernandez_9480,3.15,25.0,0.0,2,0,95.9,99.35,0
9481,alex_wilson_9481,2.216666666666667,0.5,100.0,0,0,51.16,62.64,0
9482,james_anderson_9482,1.2833333333333334,0.0,0.0,2,2,12.62,77.47,0
9483,michael_miller_9483,1.05,2.5,100.0,1,0,51.82,55.07,0
9484,sandra_miller_9484,0.1166666666666666,8.5,0.0,2,1,13.01,73.75,1
9485,sarah_taylor_9485,3.7333333333333334,2.0,66.66666666666667,1,0,115.77,105.2,0
9486,john_hernandez_9486,1.2833333333333334,6.5,0.0,4,2,12.03,76.1,0
9487,robert_taylor_9487,1.1666666666666667,7.5,0.0,4,3,13.23,69.78,0
9488,alex_martin_9488,3.3833333333333333,20.0,0.0,1,0,95.71,95.13,0
9489,jessica_thompson_9489,2.8,15.5,0.0,0,0,93.25,88.62,0
9490,emily_thomas_9490,1.6333333333333333,10.0,0.0,3,1,13.28,76.67,0
9491,christopher_brown_9491,1.5166666666666666,3.5,100.0,1,0,56.03,65.92,0
9492,alex_rodriguez_9492,1.75,2.5,100.0,1,0,53.03,61.22,0
9493,michael_davis_9493,0.8166666666666667,16.5,0.0,4,3,11.49,75.46,0
9494,karen_martin_9494,7.116666666666666,3.5,12.5,1,0,125.13,99.67,0
9495,john_rodriguez_9495,3.6166666666666663,2.5,0.0,0,0,116.61,103.99,0
9496,thomas_thomas_9496,3.6166666666666663,19.5,0.0,1,0,92.11,91.02,0
9497,joseph_wilson_9497,0.5833333333333334,16.5,0.0,2,1,13.74,76.8,1
9498,emily_jackson_9498,4.083333333333333,20.5,0.0,0,0,93.17,87.99,0
