user_id,username,logins_per_week,avg_payment_delay_days,discount_purchase_pct,total_complaints,open_complaints,recent_usage_hours,prior_usage_hours,usage_trend_ratio,customer_group
7135,christopher_wilson_7135,1.05,1.5,0.0,4,2,10.870000000000001,78.75,0.14,At Risk
7136,joseph_garcia_7136,1.6333333333333333,1.0,100.0,1,0,50.41,60.23,0.84,Discount Hunter
7137,sarah_williams_7137,1.8666666666666667,1.0,100.0,1,0,54.87,57.62,0.95,Discount Hunter
7138,lisa_thompson_7138,0.8166666666666667,16.5,0.0,2,2,14.84,72.17,0.21,At Risk
7139,alex_hernandez_7139,2.45,21.5,0.0,2,0,91.63,89.46,1.02,Late Payer
7140,sarah_garcia_7140,2.1,20.5,0.0,2,0,94.8,84.09,1.13,Late Payer
7141,joseph_smith_7141,3.3833333333333333,16.0,0.0,2,0,89.86,88.66,1.01,Late Payer
7142,alex_johnson_7142,4.083333333333333,15.0,0.0,0,0,91.26,91.6,1.0,Late Payer
7143,karen_smith_7143,3.7333333333333334,21.0,0.0,1,0,91.39,83.58,1.09,Late Payer
7144,david_davis_7144,3.6166666666666667,14.0,0.0,0,0,91.22,92.14,0.99,Late Payer
7145,charles_jackson_7145,3.2666666666666666,2.0,14.285714285714286,0,0,121.94,93.27,1.31,Healthy
7146,karen_smith_7146,0.8166666666666667,1.5,0.0,4,4,12.22,78.92,0.15,At Risk
7147,sarah_jones_7147,1.5166666666666666,3.0,100.0,0,0,60.62,66.6,0.91,Discount Hunter
7148,patricia_miller_7148,1.1666666666666667,19.0,0.0,3,2,12.51,73.65,0.17,At Risk
7149,john_smith_7149,2.216666666666667,15.5,0.0,1,0,90.09,86.49,1.04,Late Payer
7150,jane_garcia_7150,3.033333333333333,16.5,0.0,1,0,91.18,88.6,1.03,Late Payer
7151,donna_martinez_7151,2.3333333333333335,12.0,0.0,2,0,94.8,94.15,1.01,Late Payer
7152,william_jones_7152,1.75,0.5,100.0,1,0,58.91,55.05,1.07,Discount Hunter
7153,lisa_taylor_7153,0.35,10.0,0.0,4,2,11.09,70.75,0.16,At Risk
7154,sarah_johnson_7154,3.3833333333333333,19.5,0.0,1,0,91.03,87.53,1.04,Late Payer
7155,sandra_davis_7155,3.2666666666666666,2.0,25.0,1,0,116.23,107.42999999999999,1.08,Healthy
7156,james_thompson_7156,2.8,17.5,0.0,2,0,92.29,88.81,1.04,Late Payer
7157,karen_johnson_7157,1.8666666666666667,2.0,100.0,0,0,54.47,57.38,0.95,Discount Hunter
7158,william_brown_7158,7.116666666666666,2.0,12.5,0,0,114.21000000000001,108.8,1.05,Healthy
7159,thomas_moore_7159,1.8666666666666667,12.0,0.0,2,0,90.76,91.01,1.0,Late Payer
7160,patricia_smith_7160,1.05,2.0,0.0,2,2,15.61,69.33,0.22,At Risk
7161,christopher_moore_7161,3.3833333333333333,3.5,0.0,0,0,117.16,106.03,1.1,Healthy
7162,sandra_williams_7162,1.8666666666666667,2.0,100.0,1,0,60.23,61.29,0.98,Discount Hunter
7163,michael_johnson_7163,3.6166666666666667,2.5,50.0,1,0,116.37,104.29,1.11,Healthy
7164,john_wilson_7164,2.9166666666666665,23.0,0.0,2,0,96.65,91.95,1.05,Late Payer
7165,john_wilson_7165,4.55,1.5,0.0,1,0,128.17,105.1,1.22,Healthy
7166,david_martinez_7166,1.5166666666666666,7.5,0.0,2,2,12.79,77.91,0.16,At Risk
7167,lisa_brown_7167,2.566666666666667,15.5,0.0,0,0,94.87,90.14,1.05,Late Payer
7168,james_thomas_7168,1.75,0.0,100.0,0,0,53.53,53.91,0.99,Discount Hunter
7169,michael_brown_7169,3.3833333333333333,22.0,0.0,0,0,90.71000000000001,87.93,1.03,Late Payer
7170,jane_brown_7170,3.15,3.5,0.0,1,0,118.97,104.41,1.14,Healthy
7171,william_miller_7171,3.966666666666667,2.5,0.0,0,0,109.58,105.78,1.03,Healthy
7172,jane_brown_7172,3.3833333333333333,18.5,0.0,1,0,99.39,92.63,1.07,Late Payer
7173,alex_miller_7173,0.8166666666666667,9.0,0.0,2,0,11.5,79.05,0.15,At Risk
7174,sarah_taylor_7174,0.7,12.0,0.0,4,1,12.08,76.07000000000001,0.16,At Risk
7175,sandra_jackson_7175,0.8166666666666667,3.0,100.0,0,0,51.37,58.88,0.87,At Risk
7176,jessica_thompson_7176,1.05,2.0,100.0,0,0,55.67,63.39,0.88,Discount Hunter
7177,patricia_hernandez_7177,2.683333333333333,17.0,0.0,1,0,96.52,92.69,1.04,Late Payer
7178,patricia_thomas_7178,2.683333333333333,0.0,20.0,0,0,113.03,108.63,1.04,Healthy
7179,michael_williams_7179,2.1,2.0,100.0,1,0,59.09,57.629999999999995,1.02,Discount Hunter
7180,christopher_martin_7180,1.6333333333333333,0.5,100.0,0,0,56.49,59.25,0.95,Discount Hunter
7181,david_smith_7181,7.116666666666666,1.0,37.5,0,0,117.42,104.54,1.12,Healthy
7182,michael_hernandez_7182,3.3833333333333333,16.5,0.0,1,0,94.8,88.1,1.07,Late Payer
7183,emily_anderson_7183,3.7333333333333334,16.0,0.0,2,0,95.8,94.61,1.01,Late Payer
7184,patricia_williams_7184,1.9833333333333334,18.0,0.0,0,0,95.68,96.07000000000001,0.99,Late Payer
7185,donna_martin_7185,1.2833333333333334,2.5,100.0,0,0,54.39,60.86,0.89,Discount Hunter
7186,emily_martinez_7186,0.5833333333333334,15.0,0.0,4,3,11.69,77.37,0.15,At Risk
7187,alex_rodriguez_7187,7.116666666666666,0.0,0.0,1,0,119.87,101.66,1.18,Healthy
7188,michael_moore_7188,1.8666666666666667,2.0,100.0,0,0,53.31,53.02,1.0,Discount Hunter
7189,sarah_smith_7189,0.9333333333333333,1.0,0.0,3,0,10.99,77.47,0.14,At Risk
7190,emily_garcia_7190,0.5833333333333334,7.5,0.0,4,3,14.26,73.31,0.19,At Risk
7191,sandra_garcia_7191,3.2666666666666666,2.0,12.5,1,0,105.24,105.78,0.99,Healthy
7192,christopher_miller_7192,1.8666666666666667,3.5,100.0,0,0,50.26,57.51,0.87,Discount Hunter
7193,william_rodriguez_7193,3.85,3.0,25.0,0,0,115.94,103.25,1.12,Healthy
7194,jane_jones_7194,1.75,21.5,0.0,1,0,96.18,92.53,1.04,Late Payer
7195,jane_white_7195,1.1666666666666667,7.0,0.0,4,2,10.56,74.44,0.14,At Risk
7196,sarah_taylor_7196,2.1,20.0,0.0,1,0,100.2,90.23,1.11,Late Payer
7197,william_rodriguez_7197,1.75,2.0,100.0,1,0,56.45,61.67,0.91,Discount Hunter
7198,karen_jones_7198,3.6166666666666667,2.5,0.0,1,0,115.6,105.11,1.1,Healthy
7199,sandra_johnson_7199,3.3833333333333333,2.0,0.0,0,0,121.92,101.19,1.2,Healthy
7200,michael_brown_7200,0.9333333333333333,2.5,100.0,0,0,58.31,64.21,0.91,At Risk
7201,sarah_rodriguez_7201,3.15,2.0,25.0,0,0,115.04,110.14,1.04,Healthy
7202,william_rodriguez_7202,1.75,0.0,100.0,1,0,55.07,59.82,0.92,Discount Hunter
7203,sarah_garcia_7203,2.9166666666666665,21.0,0.0,0,0,87.06,88.54,0.98,Late Payer
7204,donna_wilson_7204,1.6333333333333333,3.0,100.0,1,0,60.83,59.76,1.02,Discount Hunter
7205,thomas_martinez_7205,1.1666666666666667,2.0,100.0,0,0,55.87,59.98,0.93,Discount Hunter
7206,alex_martin_7206,0.5833333333333334,6.0,0.0,3,1,11.95,77.45,0.15,At Risk
7207,christopher_jackson_7207,4.083333333333333,3.0,0.0,1,0,117.91,105.38,1.12,Healthy
7208,karen_brown_7208,3.85,3.0,0.0,1,0,126.04,97.8,1.29,Healthy
7209,christopher_martin_7209,1.6333333333333333,1.5,100.0,1,0,55.19,61.64,0.89,Discount Hunter
7210,michael_miller_7210,3.5,25.0,0.0,2,0,93.16,90.04,1.03,Late Payer
7211,john_taylor_7211,4.316666666666666,2.0,12.5,1,0,125.29,107.17,1.17,Healthy
7212,robert_hernandez_7212,4.2,15.0,0.0,2,0,93.38,88.2,1.06,Late Payer
7213,thomas_taylor_7213,3.5,17.0,0.0,0,0,90.96,90.34,1.01,Late Payer
7214,william_miller_7214,2.45,18.0,0.0,0,0,94.85,89.37,1.06,Late Payer
7215,christopher_thomas_7215,0.8166666666666667,9.5,0.0,2,0,14.84,72.19,0.21,At Risk
7216,patricia_anderson_7216,0.9333333333333333,14.5,0.0,4,4,12.94,72.08,0.18,At Risk
7217,charles_jones_7217,7.116666666666666,2.5,0.0,0,0,113.98,102.37,1.11,Healthy
7218,john_johnson_7218,1.4,4.5,0.0,4,4,14.07,78.08,0.18,At Risk
7219,james_jones_7219,1.2833333333333334,8.5,0.0,3,2,11.91,75.67,0.16,At Risk
7220,jane_thomas_7220,3.2666666666666666,1.0,16.666666666666668,1,0,115.03,111.4,1.03,Healthy
7221,alex_rodriguez_7221,3.15,17.5,0.0,0,0,93.48,84.83,1.1,Late Payer
7222,william_davis_7222,1.05,3.0,100.0,1,0,53.25,55.45,0.96,Discount Hunter
7223,christopher_miller_7223,4.083333333333333,18.0,0.0,2,0,93.05,98.26,0.95,Late Payer
7224,christopher_taylor_7224,3.85,15.5,0.0,2,0,98.2,91.54,1.07,Late Payer
7225,robert_garcia_7225,3.6166666666666667,1.0,25.0,1,0,116.11,108.03,1.07,Healthy
7226,patricia_moore_7226,1.2833333333333334,11.0,0.0,2,1,11.1,68.79,0.16,At Risk
7227,jessica_wilson_7227,1.8666666666666667,4.0,100.0,1,0,52.47,60.6,0.86,Discount Hunter
7228,jessica_anderson_7228,2.3333333333333335,22.5,0.0,1,0,93.46,90.33,1.03,Late Payer
7229,sarah_smith_7229,1.5166666666666666,2.5,100.0,0,0,55.9,63.93,0.87,Discount Hunter
7230,jessica_thompson_7230,2.683333333333333,20.0,0.0,0,0,90.71,92.37,0.98,Late Payer
7231,patricia_moore_7231,0.9333333333333333,2.5,100.0,1,0,50.980000000000004,61.83,0.82,At Risk
7232,donna_brown_7232,3.5,13.0,0.0,0,0,96.05,87.64,1.09,Late Payer
7233,jane_rodriguez_7233,1.2833333333333334,0.5,100.0,0,0,55.05,56.99,0.96,Discount Hunter
7234,james_miller_7234,0.35,15.5,0.0,3,2,12.22,73.48,0.17,At Risk
7235,alex_miller_7235,0.35,9.0,0.0,4,3,13.02,77.39,0.17,At Risk
7236,charles_martin_7236,7.116666666666666,2.5,33.333333333333336,1,0,115.97,109.8,1.06,Healthy
7237,robert_hernandez_7237,2.3333333333333335,20.0,0.0,2,0,86.64,93.42,0.93,Late Payer
7238,lisa_thomas_7238,2.9166666666666665,3.0,25.0,1,0,116.1,98.14,1.18,Healthy
7239,jessica_martinez_7239,3.5,0.0,12.5,0,0,116.07,98.01,1.18,Healthy
7240,john_smith_7240,1.1666666666666667,6.0,0.0,2,2,12.59,74.11,0.17,At Risk
7241,christopher_williams_7241,1.4,2.5,100.0,0,0,55.77,59.01,0.94,Discount Hunter
7242,michael_taylor_7242,7.116666666666666,0.0,25.0,1,0,125.9,99.31,1.27,Healthy
7243,patricia_anderson_7243,7.116666666666666,3.5,0.0,1,0,126.72,113.57,1.11,Healthy
7244,sarah_smith_7244,3.85,2.0,0.0,1,0,119.01,110.31,1.08,Healthy
7245,alex_jones_7245,1.05,0.0,0.0,3,2,13.44,75.22,0.18,At Risk
7246,sarah_davis_7246,0.23333333333333334,0.5,0.0,2,1,11.66,71.98,0.16,At Risk
7247,thomas_williams_7247,2.683333333333333,17.0,0.0,0,0,93.44,89.77,1.04,Late Payer
7248,sandra_thompson_7248,1.1666666666666667,17.5,0.0,3,3,12.42,70.73,0.18,At Risk
7249,emily_moore_7249,3.3833333333333333,19.5,0.0,2,0,90.55,85.85,1.05,Late Payer
7250,jane_smith_7250,2.3333333333333335,17.0,0.0,1,0,95.2,86.54,1.1,Late Payer
7251,patricia_garcia_7251,2.216666666666667,18.0,0.0,2,0,97.58,87.91,1.11,Late Payer
7252,thomas_brown_7252,0.7,0.5,0.0,3,2,13.98,75.97,0.18,At Risk
7253,joseph_hernandez_7253,0.8166666666666667,9.5,0.0,3,2,10.39,68.01,0.15,At Risk
7254,christopher_martin_7254,2.9166666666666665,19.0,0.0,1,0,93.35,93.32000000000001,1.0,Late Payer
7255,alex_moore_7255,1.05,9.5,0.0,2,2,14.6,75.9,0.19,At Risk
7256,robert_thompson_7256,2.1,3.0,100.0,0,0,57.69,59.15,0.97,Discount Hunter
7257,joseph_garcia_7257,3.7333333333333334,15.0,0.0,1,0,94.1,91.63,1.03,Late Payer
7258,joseph_miller_7258,0.9333333333333333,6.0,0.0,2,0,10.81,78.79,0.14,At Risk
7259,jessica_miller_7259,7.116666666666666,2.5,40.0,0,0,120.7,107.03,1.13,Healthy
7260,john_hernandez_7260,1.9833333333333334,16.5,0.0,2,0,90.56,92.0,0.98,Late Payer
7261,john_brown_7261,0.7,8.5,0.0,4,4,13.02,72.57,0.18,At Risk
7262,karen_thompson_7262,0.35,16.5,0.0,3,2,10.620000000000001,72.61,0.15,At Risk
7263,sarah_jones_7263,0.9333333333333333,1.5,100.0,0,0,53.93,55.89,0.96,At Risk
7264,emily_jackson_7264,7.116666666666666,1.5,14.285714285714286,1,0,115.12,109.63,1.05,Healthy
7265,james_garcia_7265,3.2666666666666666,4.0,28.571428571428573,1,0,120.44,106.88,1.13,Healthy
7266,sarah_miller_7266,0.8166666666666667,8.5,0.0,3,3,12.09,75.25,0.16,At Risk
7267,joseph_thompson_7267,3.3833333333333333,1.5,33.333333333333336,0,0,123.24,107.41,1.15,Healthy
7268,lisa_taylor_7268,7.116666666666666,2.5,0.0,0,0,114.31,99.0,1.15,Healthy
7269,william_jones_7269,7.116666666666666,1.5,0.0,0,0,120.49,108.44,1.11,Healthy
7270,lisa_thomas_7270,2.216666666666667,3.5,100.0,1,0,60.76,57.9,1.05,Discount Hunter
7271,karen_brown_7271,0.5833333333333334,7.0,0.0,2,1,14.91,70.35,0.21,At Risk
7272,william_anderson_7272,1.05,0.5,0.0,4,3,14.05,71.98,0.19,At Risk
7273,lisa_miller_7273,1.6333333333333333,2.5,100.0,0,0,56.4,58.91,0.96,Discount Hunter
7274,william_anderson_7274,7.116666666666666,3.0,0.0,1,0,121.26,102.23,1.18,Healthy
7275,charles_moore_7275,0.9333333333333333,12.0,0.0,4,3,11.87,74.58,0.16,At Risk
7276,alex_thompson_7276,0.4666666666666667,7.5,0.0,4,3,12.25,77.18,0.16,At Risk
7277,john_rodriguez_7277,1.1666666666666667,2.0,100.0,1,0,56.11,60.19,0.93,Discount Hunter
7278,william_rodriguez_7278,2.45,19.5,0.0,2,0,97.96,88.05,1.11,Late Payer
7279,patricia_taylor_7279,3.85,1.5,20.0,1,0,120.7,101.07000000000001,1.19,Healthy
7280,jessica_moore_7280,7.116666666666666,2.5,14.285714285714286,0,0,122.22,105.26,1.16,Healthy
7281,david_brown_7281,1.2833333333333334,3.0,100.0,0,0,58.69,62.42,0.94,Discount Hunter
7282,emily_white_7282,3.6166666666666667,2.5,0.0,0,0,127.72,106.94,1.19,Healthy
7283,christopher_anderson_7283,1.75,0.5,100.0,1,0,58.62,63.66,0.92,Discount Hunter
7284,karen_wilson_7284,3.3833333333333333,22.0,0.0,2,0,94.69,93.37,1.01,Late Payer
7285,lisa_taylor_7285,7.116666666666666,2.0,0.0,0,0,109.53999999999999,107.13,1.02,Healthy
7286,karen_miller_7286,3.15,17.0,0.0,1,0,90.62,94.81,0.95,Late Payer
7287,patricia_johnson_7287,1.6333333333333333,1.0,100.0,0,0,52.4,62.01,0.84,Discount Hunter
7288,jane_rodriguez_7288,7.116666666666666,2.0,0.0,1,0,129.1,108.47,1.19,Healthy
7289,emily_miller_7289,3.85,15.5,0.0,1,0,93.37,84.54,1.1,Late Payer
7290,charles_hernandez_7290,7.116666666666666,1.5,42.857142857142854,0,0,113.61,105.46000000000001,1.08,Healthy
7291,alex_miller_7291,1.5166666666666666,2.5,0.0,3,1,12.3,72.65,0.17,At Risk
7292,sandra_williams_7292,0.5833333333333334,9.5,0.0,4,3,12.42,74.4,0.17,At Risk
7293,michael_jones_7293,3.15,16.5,0.0,2,0,92.54,90.26,1.02,Late Payer
7294,david_taylor_7294,7.116666666666666,1.0,0.0,1,0,121.74,101.66,1.2,Healthy
7295,karen_wilson_7295,1.6333333333333333,18.0,0.0,1,0,94.74,89.55,1.06,Late Payer
7296,alex_brown_7296,7.116666666666666,2.5,0.0,0,0,116.72,105.72,1.1,Healthy
7297,karen_thomas_7297,3.5,2.0,0.0,1,0,115.08,100.93,1.14,Healthy
7298,sarah_taylor_7298,2.566666666666667,3.5,33.333333333333336,0,0,120.47,101.1,1.19,Healthy
7299,michael_williams_7299,1.1666666666666667,3.0,100.0,1,0,56.88,61.1,0.93,Discount Hunter
7300,alex_martin_7300,4.55,0.0,0.0,1,0,122.02,104.88,1.16,Healthy
7301,david_hernandez_7301,7.116666666666666,2.5,0.0,1,0,122.34,100.89,1.21,Healthy
7302,jessica_wilson_7302,3.85,24.5,0.0,2,0,89.39,86.46,1.03,Late Payer
7303,donna_jackson_7303,1.8666666666666667,2.5,100.0,0,0,60.49,62.42,0.97,Discount Hunter
7304,john_williams_7304,1.5166666666666666,2.0,100.0,0,0,61.03,61.160000000000004,1.0,Discount Hunter
7305,jane_miller_7305,3.6166666666666667,16.5,0.0,1,0,87.58,87.37,1.0,Late Payer
7306,robert_jones_7306,0.9333333333333333,2.5,0.0,2,1,13.34,75.98,0.18,At Risk
7307,michael_smith_7307,1.05,3.5,100.0,0,0,61.18,55.33,1.1,Discount Hunter
7308,patricia_williams_7308,3.3833333333333333,3.0,16.666666666666668,1,0,122.51,101.8,1.2,Healthy
7309,patricia_rodriguez_7309,1.1666666666666667,0.0,0.0,2,0,13.62,76.28,0.18,At Risk
7310,charles_martin_7310,7.116666666666666,0.5,33.333333333333336,1,0,121.97,103.89,1.17,Healthy
7311,joseph_williams_7311,1.1666666666666667,1.5,100.0,0,0,58.71,63.88,0.92,Discount Hunter
7312,patricia_williams_7312,1.75,17.0,0.0,0,0,91.41,90.62,1.01,Late Payer
7313,james_miller_7313,7.116666666666666,1.0,20.0,0,0,113.38,108.99,1.04,Healthy
7314,sarah_smith_7314,3.2666666666666666,0.0,50.0,0,0,125.14,106.58,1.17,Healthy
7315,joseph_johnson_7315,1.4,1.5,100.0,1,0,55.32,57.71,0.96,Discount Hunter
7316,patricia_thompson_7316,0.23333333333333334,2.0,0.0,4,4,10.67,79.07000000000001,0.13,At Risk
7317,david_davis_7317,7.116666666666666,3.0,50.0,1,0,118.7,112.17,1.06,Healthy
7318,christopher_moore_7318,1.75,1.0,100.0,0,0,58.160000000000004,64.24,0.9,Discount Hunter
7319,emily_thomas_7319,1.75,17.0,0.0,2,0,93.04,84.86,1.1,Late Payer
7320,david_martinez_7320,0.8166666666666667,8.5,0.0,4,3,13.62,74.41,0.18,At Risk
7321,christopher_smith_7321,2.1,3.5,100.0,1,0,55.01,62.51,0.88,Discount Hunter
7322,sarah_johnson_7322,2.1,20.0,0.0,2,0,99.97,90.39,1.1,Late Payer
7323,donna_jones_7323,3.2666666666666666,18.5,0.0,0,0,90.82,89.87,1.01,Late Payer
7324,christopher_martin_7324,1.75,2.0,100.0,0,0,53.29,65.04,0.82,Discount Hunter
7325,jane_garcia_7325,2.45,2.5,100.0,1,0,50.62,63.33,0.8,Discount Hunter
7326,jessica_taylor_7326,1.05,6.0,0.0,3,1,13.3,75.71,0.18,At Risk
7327,jane_brown_7327,1.2833333333333334,3.0,100.0,0,0,53.230000000000004,61.1,0.87,Discount Hunter
7328,james_davis_7328,3.3833333333333333,18.5,0.0,2,0,98.65,88.69,1.11,Late Payer
7329,michael_johnson_7329,0.9333333333333333,9.5,0.0,3,1,12.03,73.93,0.16,At Risk
7330,michael_jackson_7330,1.5166666666666666,2.5,100.0,0,0,49.25,63.79,0.77,Discount Hunter
7331,joseph_martinez_7331,0.5833333333333334,6.5,0.0,3,2,13.01,75.95,0.17,At Risk
7332,christopher_martinez_7332,1.1666666666666667,2.0,100.0,0,0,58.19,61.42,0.95,Discount Hunter
7333,james_miller_7333,3.7333333333333334,2.0,16.666666666666668,1,0,121.9,106.5,1.14,Healthy
7334,alex_anderson_7334,7.116666666666666,3.5,0.0,0,0,122.97,97.56,1.26,Healthy
7335,jessica_garcia_7335,1.75,0.5,100.0,1,0,52.1,62.14,0.84,Discount Hunter
7336,alex_taylor_7336,2.566666666666667,20.0,0.0,0,0,92.78,88.14,1.05,Late Payer
7337,james_white_7337,0.8166666666666667,16.5,0.0,4,3,10.02,71.64,0.14,At Risk
7338,lisa_davis_7338,3.2666666666666666,21.5,0.0,0,0,88.69,90.39,0.98,Late Payer
7339,michael_jones_7339,3.5,1.5,12.5,0,0,120.55,112.46,1.07,Healthy
7340,lisa_smith_7340,3.2666666666666666,1.5,33.333333333333336,1,0,111.06,108.11,1.03,Healthy
7341,alex_johnson_7341,0.9333333333333333,8.5,0.0,4,2,12.1,84.0,0.14,At Risk
7342,donna_martinez_7342,3.3833333333333333,3.5,25.0,0,0,116.6,98.79,1.18,Healthy
7343,robert_williams_7343,3.2666666666666666,14.5,0.0,2,0,94.16,92.7,1.01,Late Payer
7344,lisa_white_7344,3.85,15.0,0.0,0,0,100.74,90.36,1.11,Late Payer
7345,robert_williams_7345,1.8666666666666667,17.5,0.0,1,0,97.3,85.75,1.13,Late Payer
7346,sandra_johnson_7346,1.4,4.0,100.0,1,0,53.72,58.99,0.91,Discount Hunter
7347,emily_martin_7347,0.8166666666666667,1.5,0.0,4,1,12.31,78.48,0.16,At Risk
7348,patricia_white_7348,3.15,19.0,0.0,2,0,94.59,88.08,1.07,Late Payer
7349,christopher_martin_7349,1.2833333333333334,2.0,100.0,0,0,60.8,57.18,1.06,Discount Hunter
7350,jessica_thomas_7350,1.05,9.5,0.0,2,0,13.37,77.64,0.17,At Risk
7351,robert_martin_7351,1.05,2.0,0.0,4,1,11.45,77.99,0.15,At Risk
7352,john_taylor_7352,0.9333333333333333,2.0,0.0,4,2,10.81,75.25,0.14,At Risk
7353,thomas_wilson_7353,7.116666666666666,0.5,20.0,0,0,121.71,104.7,1.16,Healthy
7354,thomas_davis_7354,1.8666666666666667,1.5,100.0,0,0,53.43,53.79,0.99,Discount Hunter
7355,christopher_thompson_7355,0.7,0.5,0.0,2,2,12.19,78.38,0.16,At Risk
7356,alex_miller_7356,3.2666666666666666,2.0,33.333333333333336,0,0,130.18,100.91,1.29,Healthy
7357,karen_hernandez_7357,4.2,3.5,0.0,1,0,114.28,100.76,1.13,Healthy
7358,lisa_davis_7358,0.7,14.5,0.0,4,2,11.19,76.13,0.15,At Risk
7359,jane_garcia_7359,3.15,19.0,0.0,0,0,96.19,89.32,1.08,Late Payer
7360,charles_smith_7360,1.75,2.0,100.0,1,0,52.16,59.83,0.87,Discount Hunter
7361,charles_thompson_7361,1.2833333333333334,3.0,100.0,0,0,54.73,64.41,0.85,Discount Hunter
7362,christopher_thomas_7362,7.116666666666666,0.5,0.0,0,0,119.97,111.51,1.07,Healthy
7363,charles_smith_7363,3.5,21.0,0.0,1,0,90.79,94.3,0.96,Late Payer
7364,charles_jones_7364,1.75,20.5,0.0,0,0,92.09,92.56,0.99,Late Payer
7365,alex_rodriguez_7365,2.3333333333333335,2.0,100.0,0,0,58.92,62.24,0.95,Discount Hunter
7366,joseph_thompson_7366,0.4666666666666667,8.5,0.0,3,1,13.870000000000001,80.5,0.17,At Risk
7367,alex_brown_7367,0.8166666666666667,15.0,0.0,3,3,13.26,73.98,0.18,At Risk
7368,jessica_jones_7368,2.3333333333333335,16.5,0.0,0,0,92.95,92.74,1.0,Late Payer
7369,james_garcia_7369,1.4,1.5,100.0,1,0,55.04,63.07,0.87,Discount Hunter
7370,james_hernandez_7370,0.5833333333333334,16.5,0.0,4,4,12.93,76.28,0.17,At Risk
7371,robert_johnson_7371,2.1,3.5,100.0,1,0,60.17,62.93,0.95,Discount Hunter
7372,patricia_thompson_7372,1.2833333333333334,2.0,100.0,1,0,53.16,59.86,0.89,Discount Hunter
7373,robert_moore_7373,1.9833333333333334,2.0,100.0,0,0,52.04,61.68,0.84,Discount Hunter
7374,patricia_garcia_7374,2.216666666666667,12.5,0.0,0,0,91.95,90.05,1.02,Late Payer
7375,william_rodriguez_7375,0.5833333333333334,15.5,0.0,3,1,11.84,72.87,0.16,At Risk
7376,emily_johnson_7376,0.35,6.5,0.0,2,1,11.91,74.7,0.16,At Risk
7377,joseph_jones_7377,2.8,3.0,33.333333333333336,0,0,120.51,101.43,1.19,Healthy
7378,joseph_white_7378,1.1666666666666667,9.0,0.0,4,3,10.49,70.54,0.15,At Risk
7379,michael_anderson_7379,0.9333333333333333,7.5,0.0,4,3,12.129999999999999,75.82,0.16,At Risk
7380,david_johnson_7380,0.9333333333333333,2.0,100.0,0,0,59.11,61.95,0.95,At Risk
7381,james_miller_7381,1.2833333333333334,0.0,100.0,0,0,51.36,60.54,0.85,Discount Hunter
7382,jessica_thomas_7382,4.316666666666666,18.0,0.0,1,0,95.98,94.22,1.02,Late Payer
7383,david_davis_7383,3.6166666666666667,21.5,0.0,1,0,87.52,89.77,0.97,Late Payer
7384,christopher_johnson_7384,3.033333333333333,18.0,0.0,0,0,89.7,92.18,0.97,Late Payer
7385,james_thomas_7385,2.683333333333333,23.0,0.0,2,0,94.11,88.13,1.07,Late Payer
7386,robert_white_7386,3.3833333333333333,1.5,28.571428571428573,0,0,118.62,97.2,1.22,Healthy
7387,patricia_rodriguez_7387,1.6333333333333333,12.0,0.0,2,0,90.0,86.99,1.03,Late Payer
7388,donna_jackson_7388,0.5833333333333334,16.0,0.0,4,1,12.14,79.17,0.15,At Risk
7389,emily_wilson_7389,1.6333333333333333,13.5,0.0,1,0,92.64,83.8,1.1,Late Payer
7390,patricia_taylor_7390,1.6333333333333333,2.0,100.0,0,0,53.1,54.29,0.98,Discount Hunter
7391,michael_jones_7391,0.7,6.0,0.0,4,1,11.8,76.75,0.15,At Risk
7392,joseph_moore_7392,1.2833333333333334,1.0,100.0,0,0,51.5,60.69,0.85,Discount Hunter
7393,alex_moore_7393,1.75,18.0,0.0,0,0,96.09,87.29,1.1,Late Payer
7394,alex_martin_7394,1.9833333333333334,3.5,100.0,0,0,57.36,66.92,0.86,Discount Hunter
7395,jessica_garcia_7395,3.7333333333333334,13.0,0.0,2,0,94.03,88.09,1.07,Late Payer
7396,alex_williams_7396,0.9333333333333333,2.5,100.0,0,0,56.19,59.9,0.94,At Risk
7397,jessica_miller_7397,0.5833333333333334,7.0,0.0,2,1,12.72,77.83,0.16,At Risk
7398,patricia_garcia_7398,4.433333333333334,24.0,0.0,0,0,96.78,86.95,1.11,Late Payer
7399,sandra_anderson_7399,1.4,1.5,100.0,0,0,56.47,57.44,0.98,Discount Hunter
7400,emily_anderson_7400,7.116666666666666,1.5,0.0,1,0,123.11,112.34,1.09,Healthy
7401,sarah_miller_7401,0.5833333333333334,2.0,0.0,4,2,12.92,76.55,0.17,At Risk
7402,alex_thompson_7402,4.083333333333333,20.0,0.0,2,0,90.31,91.62,0.98,Late Payer
7403,william_jackson_7403,3.15,14.5,0.0,0,0,97.0,96.69,1.0,Late Payer
7404,jessica_jackson_7404,3.3833333333333333,4.0,12.5,1,0,117.55,103.76,1.13,Healthy
7405,sarah_smith_7405,4.433333333333334,0.0,0.0,1,0,116.14,107.27,1.08,Healthy
7406,joseph_jackson_7406,3.3833333333333333,3.5,20.0,1,0,127.5,108.64,1.17,Healthy
7407,james_jones_7407,3.85,1.5,0.0,0,0,120.9,107.35000000000001,1.13,Healthy
7408,christopher_brown_7408,0.9333333333333333,8.0,0.0,4,2,14.58,72.85,0.2,At Risk
