invoice_id,user_id,amount,due_date,payment_date
15241,7621,145.93,2026-04-29,2026-05-01
15242,7621,60.9,2026-05-24,2026-05-27
15243,7622,95.74,2026-04-29,2026-05-02
15244,7622,38.66,2026-05-24,2026-05-26
15245,7623,103.76,2026-04-29,2026-05-02
15246,7623,35.02,2026-05-24,2026-05-28
15247,7624,139.31,2026-04-29,2026-05-12
15248,7624,85.67,2026-05-24,2026-06-18
15249,7625,136.84,2026-04-29,2026-04-29
15250,7625,90.83,2026-05-24,2026-05-25
15251,7626,72.68,2026-04-29,2026-04-29
15252,7626,149.8,2026-05-24,2026-05-28
15253,7627,103.92,2026-04-29,2026-04-29
15254,7627,39.13,2026-05-24,2026-05-25
15255,7628,43.1,2026-04-29,2026-05-14
15256,7628,127.42,2026-05-24,
15257,7629,53.87,2026-04-29,2026-05-22
15258,7629,69.35,2026-05-24,2026-06-08
15259,7630,94.57,2026-04-29,2026-05-15
15260,7630,71.03,2026-05-24,2026-06-17
15261,7631,144.32,2026-04-29,2026-04-30
15262,7631,109.15,2026-05-24,2026-05-27
15263,7632,64.47,2026-04-29,2026-05-01
15264,7632,36.55,2026-05-24,2026-05-28
15265,7633,116.64,2026-04-29,2026-05-02
15266,7633,114.38,2026-05-24,2026-05-24
15267,7634,70.61,2026-04-29,2026-05-02
15268,7634,134.51,2026-05-24,2026-05-28
15269,7635,42.78,2026-04-29,2026-05-04
15270,7635,73.79,2026-05-24,
15271,7636,114.95,2026-04-29,2026-04-29
15272,7636,147.01,2026-05-24,2026-05-24
15273,7637,90.4,2026-04-29,2026-05-12
15274,7637,81.06,2026-05-24,
15275,7638,112.69,2026-04-29,2026-04-30
15276,7638,92.61,2026-05-24,2026-05-25
15277,7639,49.07,2026-04-29,2026-05-19
15278,7639,62.52,2026-05-24,2026-06-04
15279,7640,112.49,2026-04-29,2026-04-30
15280,7640,114.38,2026-05-24,2026-05-25
15281,7641,121.08,2026-04-29,2026-05-04
15282,7641,101.29,2026-05-24,
15283,7642,44.54,2026-04-29,2026-04-30
15284,7642,39.01,2026-05-24,2026-05-26
15285,7643,125.83,2026-04-29,2026-05-17
15286,7643,125.42,2026-05-24,
15287,7644,48.51,2026-04-29,2026-05-12
15288,7644,79.57,2026-05-24,2026-06-17
15289,7645,86.64,2026-04-29,2026-05-13
15290,7645,133.96,2026-05-24,2026-06-11
15291,7646,148.03,2026-04-29,2026-05-03
15292,7646,94.38,2026-05-24,2026-05-25
15293,7647,52.26,2026-04-29,2026-05-02
15294,7647,127.54,2026-05-24,2026-05-26
15295,7648,135.79,2026-04-29,2026-04-30
15296,7648,103.98,2026-05-24,2026-05-25
15297,7649,94.37,2026-04-29,2026-05-04
15298,7649,82.38,2026-05-24,2026-06-12
15299,7650,91.86,2026-04-29,2026-05-17
15300,7650,129.15,2026-05-24,2026-06-10
15301,7651,71.36,2026-04-29,2026-05-02
15302,7651,149.69,2026-05-24,
15303,7652,114.17,2026-04-29,2026-05-10
15304,7652,103.08,2026-05-24,2026-06-12
15305,7653,37.89,2026-04-29,2026-05-01
15306,7653,66.99,2026-05-24,2026-05-27
15307,7654,70.71,2026-04-29,2026-05-14
15308,7654,33.61,2026-05-24,2026-06-06
15309,7655,146.42,2026-04-29,2026-05-02
15310,7655,66.43,2026-05-24,2026-05-25
15311,7656,69.01,2026-04-29,2026-05-16
15312,7656,54.94,2026-05-24,2026-06-05
15313,7657,97.33,2026-04-29,2026-05-10
15314,7657,102.22,2026-05-24,2026-06-06
15315,7658,42.3,2026-04-29,2026-05-02
15316,7658,45.43,2026-05-24,2026-05-26
15317,7659,82.53,2026-04-29,2026-04-30
15318,7659,52.23,2026-05-24,
15319,7660,95.81,2026-04-29,2026-05-23
15320,7660,81.72,2026-05-24,2026-06-07
15321,7661,109.4,2026-04-29,2026-05-01
15322,7661,146.94,2026-05-24,2026-05-24
15323,7662,125.38,2026-04-29,2026-05-03
15324,7662,47.84,2026-05-24,2026-05-27
15325,7663,32.35,2026-04-29,2026-05-20
15326,7663,124.97,2026-05-24,2026-06-14
15327,7664,40.83,2026-04-29,2026-05-22
15328,7664,111.18,2026-05-24,2026-06-15
15329,7665,128.69,2026-04-29,2026-05-10
15330,7665,66.44,2026-05-24,2026-06-07
15331,7666,103.37,2026-04-29,2026-05-12
15332,7666,129.57,2026-05-24,2026-06-07
15333,7667,55.18,2026-04-29,2026-04-30
15334,7667,36.08,2026-05-24,2026-05-25
15335,7668,70.11,2026-04-29,2026-05-02
15336,7668,135.0,2026-05-24,2026-05-28
15337,7669,122.95,2026-04-29,2026-05-03
15338,7669,72.99,2026-05-24,
15339,7670,97.88,2026-04-29,2026-05-21
15340,7670,65.4,2026-05-24,2026-06-05
15341,7671,39.99,2026-04-29,2026-05-15
15342,7671,46.23,2026-05-24,2026-06-10
15343,7672,132.44,2026-04-29,2026-05-21
15344,7672,128.33,2026-05-24,2026-06-10
15345,7673,58.35,2026-04-29,2026-05-11
15346,7673,72.27,2026-05-24,2026-06-04
15347,7674,69.12,2026-04-29,2026-05-01
15348,7674,77.17,2026-05-24,2026-05-28
15349,7675,132.19,2026-04-29,2026-05-13
15350,7675,108.11,2026-05-24,2026-06-08
15351,7676,143.8,2026-04-29,2026-05-02
15352,7676,127.05,2026-05-24,2026-06-09
15353,7677,86.11,2026-04-29,2026-04-29
15354,7677,86.49,2026-05-24,2026-05-28
15355,7678,127.95,2026-04-29,2026-05-03
15356,7678,108.71,2026-05-24,
15357,7679,100.48,2026-04-29,2026-05-17
15358,7679,105.74,2026-05-24,2026-06-04
15359,7680,46.53,2026-04-29,2026-04-29
15360,7680,103.08,2026-05-24,2026-05-25
15361,7681,133.87,2026-04-29,2026-05-03
15362,7681,116.58,2026-05-24,2026-05-24
15363,7682,100.74,2026-04-29,2026-05-16
15364,7682,135.94,2026-05-24,2026-06-07
15365,7683,140.33,2026-04-29,2026-05-21
15366,7683,52.99,2026-05-24,2026-06-13
15367,7684,82.88,2026-04-29,2026-05-18
15368,7684,73.33,2026-05-24,
15369,7685,63.69,2026-04-29,2026-05-02
15370,7685,56.03,2026-05-24,2026-05-28
15371,7686,96.22,2026-04-29,2026-05-22
15372,7686,31.26,2026-05-24,2026-06-14
15373,7687,54.64,2026-04-29,2026-05-02
15374,7687,87.12,2026-05-24,2026-05-26
15375,7688,45.02,2026-04-29,2026-04-29
15376,7688,141.94,2026-05-24,2026-05-25
15377,7689,69.88,2026-04-29,2026-05-17
15378,7689,95.79,2026-05-24,2026-05-29
15379,7690,106.96,2026-04-29,2026-05-10
15380,7690,30.6,2026-05-24,2026-06-17
15381,7691,132.4,2026-04-29,2026-05-03
15382,7691,143.79,2026-05-24,2026-05-28
15383,7692,54.7,2026-04-29,2026-05-01
15384,7692,63.92,2026-05-24,2026-05-25
15385,7693,134.93,2026-04-29,2026-04-29
15386,7693,105.46,2026-05-24,2026-05-27
15387,7694,145.61,2026-04-29,2026-05-16
15388,7694,86.5,2026-05-24,2026-05-27
15389,7695,32.44,2026-04-29,2026-04-30
15390,7695,89.56,2026-05-24,2026-05-27
15391,7696,44.98,2026-04-29,2026-04-30
15392,7696,39.01,2026-05-24,2026-05-26
15393,7697,129.21,2026-04-29,2026-05-03
15394,7697,72.87,2026-05-24,2026-05-25
15395,7698,31.58,2026-04-29,2026-05-15
15396,7698,96.41,2026-05-24,2026-05-29
15397,7699,36.4,2026-04-29,2026-04-29
15398,7699,87.59,2026-05-24,2026-05-27
15399,7700,146.7,2026-04-29,2026-04-29
15400,7700,116.84,2026-05-24,
15401,7701,49.16,2026-04-29,2026-05-02
15402,7701,82.8,2026-05-24,2026-05-26
15403,7702,39.59,2026-04-29,2026-05-01
15404,7702,140.65,2026-05-24,2026-05-25
15405,7703,47.14,2026-04-29,2026-05-02
15406,7703,89.65,2026-05-24,2026-05-24
15407,7704,98.72,2026-04-29,2026-05-17
15408,7704,124.96,2026-05-24,
15409,7705,81.51,2026-04-29,2026-05-01
15410,7705,41.45,2026-05-24,2026-05-28
15411,7706,98.81,2026-04-29,2026-05-14
15412,7706,36.61,2026-05-24,2026-06-08
15413,7707,61.97,2026-04-29,2026-05-14
15414,7707,92.8,2026-05-24,
15415,7708,137.44,2026-04-29,2026-04-29
15416,7708,32.14,2026-05-24,2026-05-28
15417,7709,89.55,2026-04-29,2026-05-16
15418,7709,32.56,2026-05-24,
15419,7710,36.94,2026-04-29,2026-05-18
15420,7710,80.72,2026-05-24,2026-06-16
15421,7711,149.88,2026-04-29,2026-04-29
15422,7711,62.74,2026-05-24,2026-05-24
15423,7712,130.36,2026-04-29,2026-05-02
15424,7712,63.04,2026-05-24,
15425,7713,119.33,2026-04-29,2026-05-01
15426,7713,78.66,2026-05-24,2026-05-28
15427,7714,35.14,2026-04-29,2026-04-29
15428,7714,87.12,2026-05-24,2026-05-24
15429,7715,51.72,2026-04-29,2026-05-20
15430,7715,35.12,2026-05-24,2026-06-11
15431,7716,31.8,2026-04-29,2026-05-15
15432,7716,91.47,2026-05-24,2026-06-06
15433,7717,83.18,2026-04-29,2026-05-03
15434,7717,70.2,2026-05-24,2026-05-26
15435,7718,38.27,2026-04-29,2026-04-30
15436,7718,146.62,2026-05-24,2026-05-25
15437,7719,135.99,2026-04-29,2026-05-10
15438,7719,124.77,2026-05-24,2026-06-08
15439,7720,39.02,2026-04-29,2026-05-03
15440,7720,132.44,2026-05-24,2026-05-28
15441,7721,77.22,2026-04-29,2026-05-03
15442,7721,115.33,2026-05-24,2026-05-26
15443,7722,93.19,2026-04-29,2026-05-02
15444,7722,59.52,2026-05-24,2026-05-27
15445,7723,134.76,2026-04-29,2026-05-03
15446,7723,32.09,2026-05-24,2026-05-24
15447,7724,132.5,2026-04-29,2026-05-13
15448,7724,41.19,2026-05-24,2026-06-16
15449,7725,117.11,2026-04-29,2026-05-03
15450,7725,128.24,2026-05-24,2026-05-24
15451,7726,76.04,2026-04-29,2026-05-02
15452,7726,39.08,2026-05-24,2026-05-27
15453,7727,120.68,2026-04-29,2026-05-15
15454,7727,66.26,2026-05-24,
15455,7728,111.04,2026-04-29,2026-05-15
15456,7728,41.95,2026-05-24,
15457,7729,133.76,2026-04-29,2026-05-03
15458,7729,78.2,2026-05-24,2026-05-28
15459,7730,104.16,2026-04-29,2026-05-13
15460,7730,32.83,2026-05-24,2026-06-06
15461,7731,115.24,2026-04-29,2026-04-29
15462,7731,65.89,2026-05-24,2026-05-24
15463,7732,142.88,2026-04-29,2026-04-30
15464,7732,149.77,2026-05-24,2026-05-24
15465,7733,120.94,2026-04-29,2026-05-02
15466,7733,64.68,2026-05-24,2026-06-12
15467,7734,98.06,2026-04-29,2026-05-03
15468,7734,43.55,2026-05-24,2026-05-26
15469,7735,133.06,2026-04-29,2026-05-01
15470,7735,121.32,2026-05-24,2026-05-28
15471,7736,116.87,2026-04-29,2026-04-30
15472,7736,40.75,2026-05-24,
15473,7737,68.77,2026-04-29,2026-05-14
15474,7737,115.97,2026-05-24,2026-06-14
15475,7738,133.44,2026-04-29,2026-05-13
15476,7738,73.6,2026-05-24,
15477,7739,121.67,2026-04-29,2026-05-02
15478,7739,105.11,2026-05-24,2026-06-07
15479,7740,115.91,2026-04-29,2026-04-30
15480,7740,55.34,2026-05-24,
15481,7741,31.05,2026-04-29,2026-05-01
15482,7741,89.46,2026-05-24,2026-06-10
15483,7742,84.88,2026-04-29,2026-05-02
15484,7742,98.26,2026-05-24,2026-05-27
15485,7743,75.0,2026-04-29,2026-05-19
15486,7743,125.97,2026-05-24,2026-06-11
15487,7744,109.36,2026-04-29,2026-05-11
15488,7744,72.28,2026-05-24,2026-06-07
15489,7745,146.3,2026-04-29,2026-05-12
15490,7745,56.93,2026-05-24,2026-06-16
15491,7746,92.39,2026-04-29,2026-05-02
15492,7746,85.67,2026-05-24,2026-05-25
15493,7747,82.88,2026-04-29,2026-05-04
15494,7747,60.88,2026-05-24,
15495,7748,37.44,2026-04-29,2026-05-16
15496,7748,128.22,2026-05-24,2026-06-12
15497,7749,132.79,2026-04-29,2026-05-15
15498,7749,118.75,2026-05-24,2026-06-05
15499,7750,135.48,2026-04-29,2026-05-18
15500,7750,35.05,2026-05-24,
15501,7751,144.66,2026-04-29,2026-05-17
15502,7751,98.23,2026-05-24,2026-05-28
15503,7752,54.73,2026-04-29,2026-04-29
15504,7752,99.55,2026-05-24,2026-06-06
15505,7753,95.72,2026-04-29,2026-04-29
15506,7753,129.21,2026-05-24,2026-05-25
15507,7754,65.09,2026-04-29,2026-05-01
15508,7754,118.86,2026-05-24,2026-05-28
15509,7755,65.42,2026-04-29,2026-05-22
15510,7755,125.84,2026-05-24,2026-06-07
15511,7756,103.13,2026-04-29,2026-04-29
15512,7756,146.03,2026-05-24,2026-05-24
15513,7757,147.39,2026-04-29,2026-05-20
15514,7757,81.04,2026-05-24,2026-06-14
15515,7758,32.58,2026-04-29,2026-04-29
15516,7758,40.42,2026-05-24,2026-05-26
15517,7759,94.64,2026-04-29,2026-05-20
15518,7759,144.78,2026-05-24,2026-06-13
15519,7760,123.68,2026-04-29,2026-05-02
15520,7760,41.03,2026-05-24,2026-05-28
15521,7761,89.5,2026-04-29,2026-04-29
15522,7761,38.37,2026-05-24,
15523,7762,77.87,2026-04-29,2026-05-03
15524,7762,75.62,2026-05-24,2026-05-25
15525,7763,131.1,2026-04-29,2026-05-02
15526,7763,124.52,2026-05-24,2026-06-10
15527,7764,138.49,2026-04-29,2026-04-30
15528,7764,35.56,2026-05-24,2026-05-27
15529,7765,135.97,2026-04-29,2026-05-02
15530,7765,99.83,2026-05-24,2026-05-28
15531,7766,120.24,2026-04-29,2026-05-14
15532,7766,107.89,2026-05-24,2026-06-10
15533,7767,72.1,2026-04-29,2026-04-30
15534,7767,102.45,2026-05-24,2026-05-26
15535,7768,93.34,2026-04-29,2026-05-02
15536,7768,131.89,2026-05-24,2026-05-27
15537,7769,113.16,2026-04-29,2026-05-01
15538,7769,134.23,2026-05-24,2026-05-24
15539,7770,144.1,2026-04-29,2026-05-11
15540,7770,85.8,2026-05-24,
15541,7771,101.81,2026-04-29,2026-05-15
15542,7771,53.37,2026-05-24,
15543,7772,84.52,2026-04-29,2026-04-30
15544,7772,39.06,2026-05-24,2026-05-24
15545,7773,52.97,2026-04-29,2026-05-18
15546,7773,100.33,2026-05-24,2026-06-11
15547,7774,116.37,2026-04-29,2026-04-29
15548,7774,43.01,2026-05-24,2026-05-27
15549,7775,36.54,2026-04-29,2026-04-30
15550,7775,145.89,2026-05-24,2026-05-27
15551,7776,111.79,2026-04-29,2026-05-02
15552,7776,35.44,2026-05-24,2026-05-27
15553,7777,104.15,2026-04-29,2026-05-02
15554,7777,65.16,2026-05-24,
15555,7778,54.64,2026-04-29,2026-05-02
15556,7778,69.22,2026-05-24,2026-05-24
15557,7779,55.55,2026-04-29,2026-05-02
15558,7779,78.62,2026-05-24,
15559,7780,32.0,2026-04-29,2026-05-02
15560,7780,74.31,2026-05-24,2026-05-28
15561,7781,81.57,2026-04-29,2026-05-12
15562,7781,65.1,2026-05-24,2026-06-06
15563,7782,124.93,2026-04-29,2026-05-01
15564,7782,67.51,2026-05-24,2026-05-28
15565,7783,65.74,2026-04-29,2026-05-18
15566,7783,80.55,2026-05-24,2026-06-12
15567,7784,62.38,2026-04-29,2026-05-10
15568,7784,118.56,2026-05-24,2026-06-18
15569,7785,110.24,2026-04-29,2026-05-12
15570,7785,39.63,2026-05-24,2026-06-06
15571,7786,149.55,2026-04-29,2026-05-02
15572,7786,120.34,2026-05-24,2026-05-24
15573,7787,133.71,2026-04-29,2026-05-02
15574,7787,125.59,2026-05-24,
15575,7788,75.96,2026-04-29,2026-05-21
15576,7788,41.17,2026-05-24,2026-06-06
15577,7789,80.63,2026-04-29,2026-05-11
15578,7789,145.94,2026-05-24,2026-06-08
15579,7790,134.39,2026-04-29,2026-05-13
15580,7790,90.13,2026-05-24,2026-06-07
15581,7791,59.28,2026-04-29,2026-05-01
15582,7791,66.99,2026-05-24,2026-05-27
15583,7792,101.01,2026-04-29,2026-05-01
15584,7792,64.0,2026-05-24,2026-05-26
15585,7793,34.01,2026-04-29,2026-05-01
15586,7793,34.91,2026-05-24,2026-05-24
15587,7794,95.6,2026-04-29,2026-05-24
15588,7794,123.31,2026-05-24,2026-06-06
15589,7795,143.97,2026-04-29,2026-05-12
15590,7795,103.58,2026-05-24,2026-05-27
15591,7796,59.27,2026-04-29,2026-05-19
15592,7796,131.05,2026-05-24,2026-05-24
15593,7797,54.75,2026-04-29,2026-04-30
15594,7797,40.62,2026-05-24,2026-05-26
15595,7798,36.01,2026-04-29,2026-04-30
15596,7798,58.92,2026-05-24,2026-05-27
15597,7799,66.24,2026-04-29,2026-04-29
15598,7799,49.58,2026-05-24,
15599,7800,111.29,2026-04-29,2026-04-30
15600,7800,41.78,2026-05-24,2026-05-26
15601,7801,140.73,2026-04-29,2026-05-15
15602,7801,52.94,2026-05-24,2026-06-06
15603,7802,82.1,2026-04-29,2026-05-02
15604,7802,82.51,2026-05-24,2026-05-28
15605,7803,67.61,2026-04-29,2026-05-20
15606,7803,47.43,2026-05-24,2026-06-17
15607,7804,136.48,2026-04-29,2026-04-29
15608,7804,100.45,2026-05-24,2026-05-26
15609,7805,64.86,2026-04-29,2026-05-14
15610,7805,126.1,2026-05-24,2026-06-05
15611,7806,121.43,2026-04-29,2026-05-02
15612,7806,75.67,2026-05-24,
15613,7807,145.73,2026-04-29,2026-05-03
15614,7807,72.31,2026-05-24,2026-05-27
15615,7808,106.09,2026-04-29,2026-05-03
15616,7808,59.08,2026-05-24,2026-05-28
15617,7809,82.6,2026-04-29,2026-04-30
15618,7809,63.69,2026-05-24,2026-05-28
15619,7810,146.55,2026-04-29,2026-05-03
15620,7810,37.34,2026-05-24,2026-05-26
15621,7811,61.7,2026-04-29,2026-05-17
15622,7811,146.56,2026-05-24,2026-06-15
15623,7812,79.48,2026-04-29,2026-05-01
15624,7812,80.84,2026-05-24,2026-05-27
15625,7813,101.79,2026-04-29,2026-05-23
15626,7813,113.56,2026-05-24,2026-06-06
15627,7814,54.39,2026-04-29,2026-05-02
15628,7814,104.53,2026-05-24,2026-05-24
15629,7815,41.83,2026-04-29,2026-05-21
15630,7815,141.87,2026-05-24,2026-06-09
15631,7816,108.52,2026-04-29,2026-05-13
15632,7816,63.41,2026-05-24,2026-06-15
15633,7817,90.23,2026-04-29,2026-05-20
15634,7817,44.58,2026-05-24,2026-06-13
15635,7818,130.46,2026-04-29,2026-05-24
15636,7818,30.27,2026-05-24,2026-06-15
15637,7819,75.28,2026-04-29,2026-04-30
15638,7819,80.01,2026-05-24,2026-06-11
15639,7820,90.87,2026-04-29,2026-05-02
15640,7820,102.22,2026-05-24,2026-05-24
15641,7821,127.65,2026-04-29,2026-05-03
15642,7821,120.19,2026-05-24,2026-05-24
15643,7822,85.68,2026-04-29,2026-04-30
15644,7822,110.97,2026-05-24,2026-05-27
15645,7823,133.96,2026-04-29,2026-05-14
15646,7823,74.22,2026-05-24,2026-06-04
15647,7824,89.57,2026-04-29,2026-05-03
15648,7824,108.16,2026-05-24,2026-05-26
15649,7825,116.7,2026-04-29,2026-05-13
15650,7825,124.61,2026-05-24,2026-06-14
15651,7826,116.35,2026-04-29,2026-05-16
15652,7826,110.33,2026-05-24,2026-05-27
15653,7827,105.96,2026-04-29,2026-05-02
15654,7827,104.87,2026-05-24,2026-05-28
15655,7828,63.42,2026-04-29,2026-05-01
15656,7828,107.79,2026-05-24,2026-05-28
15657,7829,39.57,2026-04-29,2026-05-03
15658,7829,63.23,2026-05-24,
15659,7830,144.41,2026-04-29,2026-04-29
15660,7830,146.46,2026-05-24,2026-05-26
15661,7831,39.02,2026-04-29,2026-05-01
15662,7831,46.62,2026-05-24,2026-05-28
15663,7832,137.97,2026-04-29,2026-05-24
15664,7832,123.53,2026-05-24,2026-06-09
15665,7833,104.51,2026-04-29,2026-05-04
15666,7833,40.84,2026-05-24,
15667,7834,51.49,2026-04-29,2026-05-17
15668,7834,125.75,2026-05-24,2026-06-18
15669,7835,119.75,2026-04-29,2026-05-01
15670,7835,39.19,2026-05-24,2026-05-27
15671,7836,48.39,2026-04-29,2026-05-21
15672,7836,59.87,2026-05-24,2026-06-12
15673,7837,70.48,2026-04-29,2026-05-03
15674,7837,125.42,2026-05-24,2026-05-27
15675,7838,34.79,2026-04-29,2026-05-03
15676,7838,40.49,2026-05-24,2026-05-26
15677,7839,130.03,2026-04-29,2026-05-01
15678,7839,94.88,2026-05-24,2026-05-24
15679,7840,111.98,2026-04-29,2026-05-14
15680,7840,137.02,2026-05-24,2026-06-10
15681,7841,104.59,2026-04-29,2026-05-17
15682,7841,94.71,2026-05-24,2026-06-04
15683,7842,145.21,2026-04-29,2026-05-16
15684,7842,59.01,2026-05-24,2026-05-29
15685,7843,111.57,2026-04-29,2026-05-02
15686,7843,54.2,2026-05-24,2026-05-25
15687,7844,87.8,2026-04-29,2026-05-01
15688,7844,31.57,2026-05-24,2026-05-25
15689,7845,78.36,2026-04-29,2026-05-01
15690,7845,127.68,2026-05-24,2026-05-24
15691,7846,43.12,2026-04-29,2026-05-02
15692,7846,105.81,2026-05-24,2026-05-26
15693,7847,141.16,2026-04-29,2026-04-29
15694,7847,81.96,2026-05-24,2026-05-25
15695,7848,94.66,2026-04-29,2026-05-19
15696,7848,129.02,2026-05-24,2026-06-09
15697,7849,67.39,2026-04-29,2026-05-23
15698,7849,130.88,2026-05-24,2026-06-06
15699,7850,118.42,2026-04-29,2026-05-03
15700,7850,72.31,2026-05-24,2026-05-26
15701,7851,74.49,2026-04-29,2026-05-02
15702,7851,146.69,2026-05-24,2026-05-25
15703,7852,86.13,2026-04-29,2026-05-11
15704,7852,149.06,2026-05-24,2026-06-04
15705,7853,124.94,2026-04-29,2026-05-01
15706,7853,130.25,2026-05-24,2026-05-27
15707,7854,99.2,2026-04-29,2026-05-03
15708,7854,67.81,2026-05-24,2026-05-24
15709,7855,77.93,2026-04-29,2026-04-30
15710,7855,134.55,2026-05-24,2026-05-26
15711,7856,92.51,2026-04-29,2026-05-14
15712,7856,112.35,2026-05-24,2026-06-06
15713,7857,97.3,2026-04-29,2026-04-29
15714,7857,125.47,2026-05-24,2026-05-26
15715,7858,112.67,2026-04-29,2026-05-18
15716,7858,32.61,2026-05-24,2026-06-16
15717,7859,120.54,2026-04-29,2026-05-19
15718,7859,34.1,2026-05-24,2026-06-05
15719,7860,43.9,2026-04-29,2026-04-30
15720,7860,98.09,2026-05-24,2026-05-25
15721,7861,134.77,2026-04-29,2026-05-23
15722,7861,143.5,2026-05-24,2026-06-15
15723,7862,102.09,2026-04-29,2026-05-01
15724,7862,76.45,2026-05-24,2026-05-27
15725,7863,112.7,2026-04-29,2026-04-30
15726,7863,44.99,2026-05-24,
15727,7864,117.53,2026-04-29,2026-05-04
15728,7864,79.19,2026-05-24,2026-06-05
15729,7865,149.87,2026-04-29,2026-05-03
15730,7865,97.98,2026-05-24,2026-05-24
15731,7866,45.53,2026-04-29,2026-04-30
15732,7866,105.25,2026-05-24,2026-05-24
15733,7867,95.96,2026-04-29,2026-04-29
15734,7867,149.97,2026-05-24,2026-05-28
15735,7868,119.17,2026-04-29,2026-04-30
15736,7868,58.16,2026-05-24,2026-05-27
15737,7869,96.51,2026-04-29,2026-05-14
15738,7869,106.95,2026-05-24,2026-06-10
15739,7870,140.93,2026-04-29,2026-05-02
15740,7870,79.36,2026-05-24,2026-05-25
15741,7871,149.86,2026-04-29,2026-05-02
15742,7871,85.37,2026-05-24,2026-05-25
15743,7872,46.78,2026-04-29,2026-04-29
15744,7872,33.26,2026-05-24,2026-06-12
15745,7873,118.69,2026-04-29,2026-04-29
15746,7873,125.5,2026-05-24,2026-05-26
15747,7874,52.86,2026-04-29,2026-05-17
15748,7874,90.11,2026-05-24,2026-06-18
15749,7875,92.55,2026-04-29,2026-05-01
15750,7875,148.42,2026-05-24,2026-05-25
15751,7876,126.57,2026-04-29,2026-05-10
15752,7876,31.54,2026-05-24,2026-06-08
15753,7877,70.34,2026-04-29,2026-05-01
15754,7877,48.11,2026-05-24,2026-05-25
15755,7878,101.1,2026-04-29,2026-04-29
15756,7878,103.86,2026-05-24,2026-05-27
15757,7879,76.51,2026-04-29,2026-05-01
15758,7879,88.86,2026-05-24,2026-05-26
15759,7880,142.87,2026-04-29,2026-05-20
15760,7880,113.42,2026-05-24,2026-06-18
15761,7881,125.0,2026-04-29,2026-04-29
15762,7881,34.47,2026-05-24,2026-05-26
15763,7882,83.23,2026-04-29,2026-05-15
15764,7882,143.44,2026-05-24,
15765,7883,136.37,2026-04-29,2026-05-16
15766,7883,149.99,2026-05-24,2026-05-28
15767,7884,90.59,2026-04-29,2026-04-30
15768,7884,55.76,2026-05-24,2026-05-25
15769,7885,30.98,2026-04-29,2026-05-10
15770,7885,121.06,2026-05-24,2026-06-08
15771,7886,36.49,2026-04-29,2026-05-01
15772,7886,54.37,2026-05-24,2026-05-24
15773,7887,31.4,2026-04-29,2026-05-16
15774,7887,90.59,2026-05-24,2026-06-09
15775,7888,115.39,2026-04-29,2026-04-30
15776,7888,39.91,2026-05-24,
15777,7889,34.58,2026-04-29,2026-05-02
15778,7889,120.37,2026-05-24,2026-05-24
15779,7890,46.45,2026-04-29,2026-04-30
15780,7890,120.88,2026-05-24,
15781,7891,85.71,2026-04-29,2026-05-11
15782,7891,137.41,2026-05-24,
15783,7892,85.74,2026-04-29,2026-05-01
15784,7892,100.93,2026-05-24,2026-05-27
15785,7893,67.13,2026-04-29,2026-05-03
15786,7893,114.06,2026-05-24,2026-05-28
15787,7894,142.62,2026-04-29,2026-04-29
15788,7894,146.55,2026-05-24,
15789,7895,115.99,2026-04-29,2026-05-18
15790,7895,104.16,2026-05-24,2026-06-10
15791,7896,59.07,2026-04-29,2026-04-29
15792,7896,41.82,2026-05-24,2026-05-28
15793,7897,44.3,2026-04-29,2026-05-13
15794,7897,92.47,2026-05-24,2026-06-10
15795,7898,122.15,2026-04-29,2026-04-29
15796,7898,140.84,2026-05-24,2026-05-25
15797,7899,94.35,2026-04-29,2026-05-12
15798,7899,78.03,2026-05-24,2026-06-16
15799,7900,107.73,2026-04-29,2026-05-01
15800,7900,132.31,2026-05-24,2026-05-25
15801,7901,127.35,2026-04-29,2026-04-30
15802,7901,142.75,2026-05-24,2026-05-28
15803,7902,132.68,2026-04-29,2026-05-18
15804,7902,35.14,2026-05-24,2026-06-08
15805,7903,55.73,2026-04-29,2026-05-02
15806,7903,75.93,2026-05-24,2026-05-25
15807,7904,121.23,2026-04-29,2026-05-01
15808,7904,30.01,2026-05-24,2026-05-27
15809,7905,81.86,2026-04-29,2026-05-15
15810,7905,114.44,2026-05-24,2026-06-11
15811,7906,100.29,2026-04-29,2026-05-11
15812,7906,32.26,2026-05-24,2026-06-11
15813,7907,59.06,2026-04-29,2026-05-03
15814,7907,43.89,2026-05-24,2026-05-24
15815,7908,110.09,2026-04-29,2026-04-29
15816,7908,74.17,2026-05-24,2026-05-24
15817,7909,57.68,2026-04-29,2026-04-29
15818,7909,48.26,2026-05-24,2026-05-28
15819,7910,129.88,2026-04-29,2026-05-14
15820,7910,143.7,2026-05-24,2026-05-26
15821,7911,148.47,2026-04-29,2026-04-29
15822,7911,111.28,2026-05-24,2026-05-28
15823,7912,54.45,2026-04-29,2026-05-12
15824,7912,38.96,2026-05-24,
15825,7913,87.46,2026-04-29,2026-05-02
15826,7913,37.17,2026-05-24,2026-05-27
15827,7914,95.77,2026-04-29,2026-04-29
15828,7914,58.87,2026-05-24,2026-05-29
15829,7915,134.84,2026-04-29,2026-05-17
15830,7915,137.05,2026-05-24,2026-06-11
15831,7916,73.02,2026-04-29,2026-05-14
15832,7916,64.23,2026-05-24,2026-06-13
