purchase_id,user_id,amount,purchase_date,discount_applied,discount_value
49547,8973,52.14,2026-04-26,1,13.03
49548,8973,64.77,2026-04-28,1,16.19
49549,8974,55.53,2026-04-04,0,0.0
49550,8974,39.16,2026-03-25,0,0.0
49551,8974,56.56,2026-05-10,0,0.0
49552,8974,48.22,2026-03-29,0,0.0
49553,8974,27.45,2026-05-12,0,0.0
49554,8974,22.72,2026-05-03,0,0.0
49555,8974,71.75,2026-05-04,0,0.0
49556,8974,73.78,2026-04-27,0,0.0
49557,8975,54.87,2026-04-25,1,23.52
49558,8975,24.46,2026-05-14,1,6.11
49559,8975,42.13,2026-03-27,1,18.06
49560,8975,21.74,2026-03-24,1,5.44
49561,8976,74.58,2026-05-03,0,0.0
49562,8976,92.98,2026-04-29,0,0.0
49563,8976,51.12,2026-04-28,0,0.0
49564,8976,36.15,2026-04-24,0,0.0
49565,8977,81.62,2026-04-02,0,0.0
49566,8977,48.69,2026-03-24,0,0.0
49567,8977,26.88,2026-03-28,0,0.0
49568,8977,33.95,2026-04-05,0,0.0
49569,8977,26.85,2026-05-04,0,0.0
49570,8978,30.33,2026-05-11,1,30.34
49571,8978,29.6,2026-05-17,1,12.69
49572,8978,69.42,2026-05-13,1,29.75
49573,8978,69.66,2026-04-05,1,29.86
49574,8978,67.24,2026-04-08,1,28.82
49575,8978,55.37,2026-04-04,1,23.73
49576,8978,77.68,2026-05-01,1,19.42
49577,8978,19.63,2026-05-18,1,8.41
49578,8979,25.17,2026-04-27,0,0.0
49579,8979,24.97,2026-05-11,0,0.0
49580,8979,38.4,2026-04-08,0,0.0
49581,8979,86.94,2026-05-19,0,0.0
49582,8979,87.9,2026-05-09,0,0.0
49583,8979,50.75,2026-05-19,0,0.0
49584,8979,88.13,2026-03-22,0,0.0
49585,8980,67.55,2026-04-11,1,16.89
49586,8980,47.71,2026-05-08,1,20.45
49587,8980,34.41,2026-04-29,1,8.6
49588,8980,28.42,2026-03-31,1,28.42
49589,8980,63.96,2026-03-31,1,15.99
49590,8980,56.15,2026-05-09,1,14.04
49591,8980,28.13,2026-04-22,1,12.06
49592,8980,25.29,2026-04-13,1,6.32
49593,8981,27.07,2026-03-28,0,0.0
49594,8981,91.72,2026-04-28,0,0.0
49595,8981,34.01,2026-04-10,0,0.0
49596,8981,75.02,2026-04-07,0,0.0
49597,8981,40.26,2026-05-18,0,0.0
49598,8981,52.06,2026-04-20,0,0.0
49599,8981,46.21,2026-03-24,0,0.0
49600,8982,44.84,2026-04-11,0,0.0
49601,8982,47.23,2026-05-19,0,0.0
49602,8982,43.67,2026-04-30,0,0.0
49603,8982,83.34,2026-04-16,0,0.0
49604,8982,98.38,2026-05-15,0,0.0
49605,8982,71.48,2026-03-31,0,0.0
49606,8982,26.89,2026-03-26,0,0.0
49607,8983,36.12,2026-03-26,0,0.0
49608,8983,72.9,2026-04-27,0,0.0
49609,8983,91.53,2026-04-10,0,0.0
49610,8983,30.3,2026-05-07,0,0.0
49611,8984,31.14,2026-04-11,0,0.0
49612,8984,87.23,2026-04-22,0,0.0
49613,8984,20.5,2026-05-14,0,0.0
49614,8984,79.36,2026-05-13,0,0.0
49615,8984,78.21,2026-05-08,0,0.0
49616,8985,41.22,2026-03-21,1,17.67
49617,8985,58.98,2026-04-24,1,14.75
49618,8985,70.96,2026-03-31,1,17.74
49619,8985,39.87,2026-05-17,1,9.97
49620,8985,17.3,2026-04-14,1,7.42
49621,8985,18.31,2026-04-16,1,7.85
49622,8986,50.56,2026-03-22,1,5.62
49623,8986,23.32,2026-04-11,0,0.0
49624,8986,77.4,2026-04-06,0,0.0
49625,8986,57.43,2026-04-24,0,0.0
49626,8986,45.7,2026-04-26,0,0.0
49627,8986,35.3,2026-04-10,0,0.0
49628,8986,45.59,2026-04-11,1,5.07
49629,8987,32.16,2026-03-24,0,0.0
49630,8987,36.93,2026-05-12,0,0.0
49631,8987,45.31,2026-03-31,0,0.0
49632,8987,43.15,2026-04-15,0,0.0
49633,8987,60.95,2026-04-05,0,0.0
49634,8987,26.91,2026-04-27,0,0.0
49635,8987,72.0,2026-05-08,0,0.0
49636,8987,94.97,2026-04-22,0,0.0
49637,8988,68.69,2026-04-22,0,0.0
49638,8988,74.52,2026-03-21,1,8.28
49639,8988,80.63,2026-04-17,0,0.0
49640,8988,44.21,2026-04-03,0,0.0
49641,8988,36.37,2026-04-30,0,0.0
49642,8988,75.31,2026-04-10,0,0.0
49643,8989,71.05,2026-04-07,0,0.0
49644,8989,25.64,2026-04-21,0,0.0
49645,8989,71.66,2026-05-05,1,7.96
49646,8989,55.29,2026-04-06,0,0.0
49647,8989,81.75,2026-04-29,0,0.0
49648,8990,66.14,2026-04-23,0,0.0
49649,8990,60.84,2026-03-31,0,0.0
49650,8990,23.45,2026-04-22,0,0.0
49651,8990,80.94,2026-04-08,0,0.0
49652,8990,54.86,2026-04-16,0,0.0
49653,8990,39.1,2026-04-16,0,0.0
49654,8990,64.04,2026-04-10,0,0.0
49655,8990,27.04,2026-05-01,0,0.0
49656,8991,42.66,2026-05-07,0,0.0
49657,8991,51.97,2026-04-16,0,0.0
49658,8991,60.23,2026-04-18,0,0.0
49659,8991,87.76,2026-04-24,0,0.0
49660,8991,25.97,2026-05-16,0,0.0
49661,8992,84.6,2026-03-21,0,0.0
49662,8992,94.38,2026-05-17,0,0.0
49663,8992,74.89,2026-05-01,0,0.0
49664,8992,48.31,2026-04-19,0,0.0
49665,8993,49.57,2026-05-16,0,0.0
49666,8993,56.8,2026-05-19,0,0.0
49667,8993,56.27,2026-05-05,0,0.0
49668,8993,36.14,2026-03-28,0,0.0
49669,8993,98.83,2026-04-09,0,0.0
49670,8993,41.92,2026-05-17,1,4.66
49671,8993,69.07,2026-04-13,0,0.0
49672,8994,60.97,2026-04-10,0,0.0
49673,8994,34.85,2026-04-21,0,0.0
49674,8994,44.69,2026-05-09,0,0.0
49675,8994,52.99,2026-05-08,0,0.0
49676,8994,65.88,2026-05-17,0,0.0
49677,8995,93.14,2026-04-09,0,0.0
49678,8995,39.25,2026-05-13,0,0.0
49679,8995,50.61,2026-05-05,0,0.0
49680,8995,36.71,2026-04-08,0,0.0
49681,8995,69.47,2026-03-24,0,0.0
49682,8995,52.74,2026-04-19,0,0.0
49683,8995,82.95,2026-05-19,0,0.0
49684,8995,92.83,2026-04-01,0,0.0
49685,8996,17.17,2026-03-29,1,17.17
49686,8996,24.78,2026-04-27,1,6.2
49687,8996,46.83,2026-04-05,1,11.71
49688,8996,21.42,2026-03-21,1,21.41
49689,8996,79.77,2026-05-15,1,19.94
49690,8996,32.79,2026-03-22,1,32.78
49691,8997,26.13,2026-05-08,0,0.0
49692,8997,54.68,2026-04-17,0,0.0
49693,8997,78.72,2026-03-21,0,0.0
49694,8998,67.99,2026-05-17,0,0.0
49695,8998,28.73,2026-04-28,0,0.0
49696,8998,55.28,2026-03-22,0,0.0
49697,8998,28.1,2026-05-03,0,0.0
49698,8999,39.36,2026-03-31,0,0.0
49699,8999,26.85,2026-03-24,0,0.0
49700,8999,50.24,2026-04-27,0,0.0
49701,8999,58.94,2026-05-06,0,0.0
49702,8999,95.19,2026-04-26,0,0.0
49703,8999,52.93,2026-04-26,0,0.0
49704,9000,10.55,2026-03-30,1,10.55
49705,9000,26.12,2026-04-18,1,6.53
49706,9000,53.83,2026-04-05,1,13.46
49707,9000,55.62,2026-04-25,1,23.84
49708,9000,63.32,2026-04-28,1,15.83
49709,9000,30.85,2026-04-27,1,30.85
49710,9000,14.26,2026-05-06,1,6.11
49711,9000,42.63,2026-03-30,1,42.62
49712,9001,83.03,2026-05-06,1,9.23
49713,9001,46.74,2026-05-12,0,0.0
49714,9001,80.77,2026-04-07,0,0.0
49715,9001,84.73,2026-04-28,0,0.0
49716,9001,64.32,2026-05-19,0,0.0
49717,9002,94.6,2026-04-20,0,0.0
49718,9002,26.92,2026-03-28,0,0.0
49719,9002,29.41,2026-04-05,0,0.0
49720,9002,72.35,2026-03-28,0,0.0
49721,9002,85.91,2026-04-30,1,9.54
49722,9002,57.23,2026-04-14,0,0.0
49723,9003,39.07,2026-03-26,0,0.0
49724,9003,25.43,2026-04-22,0,0.0
49725,9003,26.17,2026-03-25,0,0.0
49726,9003,99.19,2026-05-04,0,0.0
49727,9003,79.42,2026-03-26,0,0.0
49728,9004,31.19,2026-04-19,0,0.0
49729,9004,93.78,2026-04-14,0,0.0
49730,9004,84.76,2026-04-06,0,0.0
49731,9004,26.48,2026-04-18,0,0.0
49732,9004,62.48,2026-04-04,0,0.0
49733,9004,71.44,2026-05-19,0,0.0
49734,9004,22.66,2026-04-28,0,0.0
49735,9004,70.32,2026-05-11,0,0.0
49736,9005,53.12,2026-05-12,0,0.0
49737,9005,83.25,2026-05-10,0,0.0
49738,9005,29.21,2026-05-08,0,0.0
49739,9005,35.36,2026-05-01,0,0.0
49740,9005,29.77,2026-05-03,0,0.0
49741,9005,79.68,2026-05-07,0,0.0
49742,9006,85.59,2026-04-05,0,0.0
49743,9006,70.5,2026-04-11,0,0.0
49744,9006,28.08,2026-04-28,0,0.0
49745,9006,36.83,2026-03-28,0,0.0
49746,9007,50.47,2026-05-10,0,0.0
49747,9007,55.24,2026-05-12,0,0.0
49748,9007,34.62,2026-04-21,0,0.0
49749,9007,67.29,2026-04-15,0,0.0
49750,9007,79.3,2026-05-08,0,0.0
49751,9008,60.94,2026-04-03,1,26.11
49752,9008,21.58,2026-04-05,1,5.4
49753,9008,64.49,2026-04-22,1,16.12
49754,9008,33.21,2026-04-25,1,8.3
49755,9008,57.44,2026-05-17,1,14.36
49756,9008,24.63,2026-03-24,1,24.63
49757,9008,34.38,2026-05-19,1,8.6
49758,9008,48.39,2026-04-06,1,48.39
49759,9009,78.13,2026-04-09,0,0.0
49760,9009,84.76,2026-05-03,0,0.0
49761,9009,48.37,2026-05-18,0,0.0
49762,9010,98.34,2026-04-27,0,0.0
49763,9010,36.87,2026-05-13,0,0.0
49764,9010,24.49,2026-03-29,0,0.0
49765,9010,62.72,2026-05-17,0,0.0
49766,9011,45.39,2026-04-11,1,45.4
49767,9011,57.43,2026-04-27,1,14.36
49768,9011,57.17,2026-04-02,1,14.29
49769,9011,51.44,2026-04-03,1,22.04
49770,9012,30.25,2026-05-07,1,3.36
49771,9012,42.76,2026-04-27,0,0.0
49772,9012,81.72,2026-03-22,1,9.08
49773,9013,92.52,2026-05-12,0,0.0
49774,9013,50.05,2026-04-29,0,0.0
49775,9013,79.33,2026-05-11,0,0.0
49776,9013,45.71,2026-05-14,0,0.0
49777,9014,26.03,2026-04-15,1,6.51
49778,9014,21.92,2026-04-01,1,9.4
49779,9014,17.33,2026-04-09,1,17.34
49780,9015,52.37,2026-05-13,0,0.0
49781,9015,22.36,2026-04-10,0,0.0
49782,9015,84.58,2026-05-07,0,0.0
49783,9016,78.99,2026-04-11,1,19.75
49784,9016,15.39,2026-04-24,1,15.39
49785,9016,14.73,2026-04-25,1,6.32
49786,9016,37.17,2026-04-18,1,37.16
49787,9016,29.16,2026-03-31,1,7.29
49788,9017,96.2,2026-04-01,0,0.0
49789,9017,68.19,2026-04-28,0,0.0
49790,9017,89.46,2026-04-24,0,0.0
49791,9018,46.11,2026-05-05,0,0.0
49792,9018,71.08,2026-04-28,0,0.0
49793,9018,81.12,2026-04-30,0,0.0
49794,9018,89.93,2026-04-15,0,0.0
49795,9018,20.19,2026-05-01,0,0.0
49796,9018,57.87,2026-05-03,0,0.0
49797,9018,81.24,2026-04-27,0,0.0
49798,9018,72.02,2026-04-29,0,0.0
49799,9019,80.45,2026-05-06,0,0.0
49800,9019,30.14,2026-05-07,0,0.0
49801,9019,39.67,2026-04-17,0,0.0
49802,9020,55.8,2026-04-24,1,23.92
49803,9020,45.93,2026-04-25,1,45.93
49804,9020,34.57,2026-04-15,1,14.81
49805,9021,57.59,2026-03-23,1,14.4
49806,9021,29.67,2026-03-28,1,12.72
49807,9021,30.11,2026-05-17,1,7.53
49808,9021,34.11,2026-04-02,1,8.53
49809,9021,68.23,2026-05-15,1,29.24
49810,9022,21.76,2026-03-30,1,21.76
49811,9022,16.71,2026-05-13,1,4.18
49812,9022,64.51,2026-03-28,1,27.65
49813,9022,39.39,2026-04-23,1,39.39
49814,9022,26.62,2026-04-06,1,26.62
49815,9022,45.61,2026-05-09,1,45.61
49816,9023,71.91,2026-04-06,0,0.0
49817,9023,85.06,2026-04-18,0,0.0
49818,9023,25.29,2026-04-30,0,0.0
49819,9023,50.24,2026-03-29,0,0.0
49820,9023,82.32,2026-05-07,0,0.0
49821,9023,56.14,2026-03-31,0,0.0
49822,9023,69.0,2026-03-24,0,0.0
49823,9024,63.78,2026-03-31,1,27.34
49824,9024,49.95,2026-04-16,1,21.41
49825,9024,16.51,2026-04-04,1,16.5
49826,9024,27.52,2026-04-27,1,11.79
49827,9024,35.56,2026-05-01,1,35.55
49828,9025,29.11,2026-05-14,0,0.0
49829,9025,54.51,2026-05-16,0,0.0
49830,9025,27.69,2026-05-08,0,0.0
49831,9025,52.79,2026-04-22,0,0.0
49832,9025,61.92,2026-04-11,0,0.0
49833,9025,93.98,2026-04-06,0,0.0
49834,9025,29.29,2026-04-13,0,0.0
49835,9026,88.19,2026-05-03,0,0.0
49836,9026,57.37,2026-04-16,0,0.0
49837,9026,68.77,2026-05-15,0,0.0
49838,9026,22.65,2026-04-30,0,0.0
49839,9026,35.33,2026-03-30,0,0.0
49840,9026,99.24,2026-04-26,0,0.0
49841,9026,93.8,2026-05-08,0,0.0
49842,9026,61.27,2026-04-16,0,0.0
49843,9027,36.08,2026-03-21,1,15.46
49844,9027,40.28,2026-05-16,1,17.26
49845,9027,45.09,2026-04-05,1,19.33
49846,9027,55.64,2026-04-24,1,13.91
49847,9027,36.93,2026-05-12,1,36.93
49848,9027,44.39,2026-04-29,1,19.02
49849,9028,59.53,2026-05-16,0,0.0
49850,9028,40.97,2026-05-02,0,0.0
49851,9028,73.26,2026-04-21,0,0.0
49852,9029,21.47,2026-04-21,0,0.0
49853,9029,95.32,2026-03-29,0,0.0
49854,9029,44.43,2026-05-03,0,0.0
49855,9030,40.12,2026-04-04,0,0.0
49856,9030,37.91,2026-05-09,0,0.0
49857,9030,27.54,2026-05-01,0,0.0
49858,9030,86.15,2026-04-29,0,0.0
49859,9030,67.99,2026-04-14,0,0.0
49860,9030,92.39,2026-03-21,0,0.0
49861,9030,37.12,2026-04-26,0,0.0
49862,9031,56.94,2026-03-30,0,0.0
49863,9031,79.26,2026-04-07,0,0.0
49864,9031,37.23,2026-05-18,0,0.0
49865,9031,20.53,2026-05-15,0,0.0
49866,9031,76.31,2026-03-24,0,0.0
49867,9032,34.58,2026-03-28,1,3.84
49868,9032,93.28,2026-04-22,0,0.0
49869,9032,78.01,2026-03-30,0,0.0
49870,9032,57.41,2026-05-02,0,0.0
49871,9033,75.21,2026-04-07,0,0.0
49872,9033,93.36,2026-04-24,0,0.0
49873,9033,55.09,2026-05-10,0,0.0
49874,9033,76.99,2026-04-01,0,0.0
49875,9033,96.2,2026-03-28,0,0.0
49876,9033,40.12,2026-05-10,0,0.0
49877,9033,78.01,2026-04-24,0,0.0
49878,9034,57.68,2026-05-07,1,6.41
49879,9034,38.35,2026-03-21,0,0.0
49880,9034,57.06,2026-03-26,1,6.34
49881,9034,28.61,2026-03-21,0,0.0
49882,9034,80.27,2026-05-07,0,0.0
49883,9034,54.05,2026-04-05,1,6.0
49884,9035,81.79,2026-05-06,0,0.0
49885,9035,92.73,2026-03-26,0,0.0
49886,9035,68.72,2026-04-20,0,0.0
49887,9036,44.97,2026-04-29,0,0.0
49888,9036,70.76,2026-04-11,0,0.0
49889,9036,24.82,2026-04-03,0,0.0
49890,9036,21.55,2026-03-30,0,0.0
49891,9036,85.4,2026-03-24,0,0.0
49892,9036,55.97,2026-04-26,0,0.0
49893,9036,29.25,2026-03-31,0,0.0
49894,9037,20.5,2026-04-25,0,0.0
49895,9037,57.99,2026-05-17,0,0.0
49896,9037,66.12,2026-04-12,0,0.0
49897,9037,29.6,2026-03-30,0,0.0
49898,9037,26.71,2026-04-16,0,0.0
49899,9037,97.19,2026-04-17,0,0.0
49900,9037,60.22,2026-04-30,0,0.0
49901,9037,79.16,2026-05-18,0,0.0
49902,9038,33.31,2026-04-25,0,0.0
49903,9038,97.05,2026-05-12,0,0.0
49904,9038,26.66,2026-03-30,0,0.0
49905,9038,27.74,2026-05-16,0,0.0
49906,9038,97.64,2026-04-06,0,0.0
49907,9039,65.55,2026-05-03,1,28.09
49908,9039,22.02,2026-04-22,1,5.51
49909,9039,34.76,2026-04-08,1,8.69
49910,9039,61.29,2026-04-28,1,26.26
49911,9039,13.2,2026-04-19,1,13.2
49912,9039,60.73,2026-05-14,1,26.02
49913,9039,42.34,2026-05-12,1,42.34
49914,9039,38.21,2026-05-18,1,38.2
49915,9040,39.55,2026-04-26,0,0.0
49916,9040,56.82,2026-04-08,0,0.0
49917,9040,39.71,2026-04-07,0,0.0
49918,9040,22.02,2026-03-26,0,0.0
49919,9040,65.43,2026-04-03,0,0.0
49920,9040,83.98,2026-03-29,0,0.0
49921,9040,57.25,2026-05-13,0,0.0
49922,9040,31.64,2026-03-21,0,0.0
49923,9041,46.5,2026-05-18,1,19.93
49924,9041,41.31,2026-04-09,1,10.33
49925,9041,21.06,2026-05-12,1,21.06
49926,9041,28.21,2026-04-12,1,7.05
49927,9041,33.51,2026-05-13,1,33.51
49928,9042,21.58,2026-04-01,0,0.0
49929,9042,87.55,2026-04-07,0,0.0
49930,9042,79.21,2026-04-14,0,0.0
49931,9042,72.56,2026-03-21,0,0.0
49932,9043,34.38,2026-03-23,1,14.74
49933,9043,75.91,2026-03-22,1,18.98
49934,9043,41.55,2026-05-06,1,10.39
49935,9043,46.65,2026-03-27,1,46.66
49936,9043,18.14,2026-03-24,1,4.53
49937,9044,57.8,2026-03-25,0,0.0
49938,9044,63.51,2026-04-22,1,7.06
49939,9044,56.34,2026-05-18,0,0.0
49940,9044,49.26,2026-04-30,0,0.0
49941,9045,82.31,2026-03-21,0,0.0
49942,9045,55.46,2026-04-20,0,0.0
49943,9045,48.94,2026-03-21,0,0.0
49944,9045,55.77,2026-05-11,0,0.0
49945,9045,41.16,2026-05-05,0,0.0
49946,9046,44.46,2026-04-29,1,11.11
49947,9046,56.24,2026-05-03,1,14.06
49948,9046,37.7,2026-03-25,1,9.42
49949,9046,47.88,2026-04-26,1,20.52
49950,9046,44.71,2026-05-17,1,44.71
49951,9046,29.49,2026-05-07,1,29.49
49952,9046,64.59,2026-04-26,1,27.68
49953,9047,20.74,2026-03-31,0,0.0
49954,9047,76.86,2026-04-22,0,0.0
49955,9047,58.15,2026-05-03,0,0.0
49956,9047,57.58,2026-05-19,0,0.0
49957,9048,23.18,2026-04-11,0,0.0
49958,9048,64.97,2026-05-18,0,0.0
49959,9048,30.01,2026-04-22,0,0.0
49960,9048,83.96,2026-04-17,0,0.0
49961,9049,76.76,2026-05-08,0,0.0
49962,9049,57.23,2026-04-14,0,0.0
49963,9049,70.12,2026-04-13,0,0.0
49964,9049,38.77,2026-04-08,0,0.0
49965,9049,52.52,2026-05-17,0,0.0
49966,9049,24.75,2026-04-20,0,0.0
49967,9049,41.05,2026-05-03,0,0.0
49968,9050,39.76,2026-05-19,1,9.94
49969,9050,40.76,2026-03-29,1,40.76
49970,9050,42.33,2026-05-06,1,18.14
49971,9050,29.24,2026-04-01,1,7.31
49972,9050,65.58,2026-04-04,1,16.4
49973,9050,37.89,2026-03-26,1,16.24
49974,9051,87.86,2026-05-04,0,0.0
49975,9051,33.9,2026-04-13,0,0.0
49976,9051,59.1,2026-03-28,0,0.0
49977,9051,80.71,2026-04-21,0,0.0
49978,9052,64.36,2026-04-29,0,0.0
49979,9052,67.85,2026-04-07,0,0.0
49980,9052,94.88,2026-04-21,0,0.0
49981,9052,44.0,2026-04-05,0,0.0
49982,9052,50.03,2026-04-24,0,0.0
49983,9052,33.53,2026-04-05,0,0.0
49984,9052,71.34,2026-03-29,0,0.0
49985,9052,20.53,2026-04-10,0,0.0
49986,9053,44.23,2026-04-05,1,4.92
49987,9053,97.99,2026-03-23,0,0.0
49988,9053,61.42,2026-05-11,0,0.0
49989,9053,49.33,2026-05-18,0,0.0
49990,9053,27.13,2026-04-07,1,3.01
49991,9053,73.19,2026-04-20,0,0.0
49992,9053,76.4,2026-05-09,0,0.0
49993,9054,78.02,2026-04-30,0,0.0
49994,9054,95.43,2026-03-26,0,0.0
49995,9054,68.41,2026-05-16,0,0.0
49996,9054,63.04,2026-05-02,0,0.0
49997,9054,49.52,2026-05-13,0,0.0
49998,9054,28.61,2026-05-12,0,0.0
49999,9054,78.62,2026-05-14,0,0.0
50000,9054,32.6,2026-03-25,0,0.0
50001,9055,91.19,2026-05-15,0,0.0
50002,9055,90.86,2026-03-28,0,0.0
50003,9055,81.82,2026-04-20,0,0.0
50004,9055,61.05,2026-05-16,0,0.0
50005,9055,96.21,2026-04-05,0,0.0
50006,9056,72.35,2026-05-05,0,0.0
50007,9056,76.77,2026-04-27,0,0.0
50008,9056,24.7,2026-04-28,0,0.0
50009,9056,20.94,2026-05-17,0,0.0
50010,9056,50.98,2026-05-18,0,0.0
50011,9057,56.39,2026-04-27,0,0.0
50012,9057,46.02,2026-04-05,0,0.0
50013,9057,73.34,2026-04-25,0,0.0
50014,9057,62.67,2026-04-18,0,0.0
50015,9057,61.38,2026-04-18,0,0.0
50016,9057,63.08,2026-05-16,0,0.0
50017,9057,79.82,2026-03-24,0,0.0
50018,9058,31.58,2026-03-23,0,0.0
50019,9058,73.33,2026-05-19,0,0.0
50020,9058,57.65,2026-05-15,0,0.0
50021,9058,89.99,2026-04-01,0,0.0
50022,9058,36.78,2026-05-17,0,0.0
50023,9058,57.3,2026-04-27,0,0.0
50024,9058,44.63,2026-04-29,0,0.0
50025,9059,92.35,2026-04-14,0,0.0
50026,9059,54.87,2026-03-23,0,0.0
50027,9059,72.9,2026-04-05,0,0.0
50028,9060,35.35,2026-05-04,0,0.0
50029,9060,64.73,2026-04-03,0,0.0
50030,9060,90.05,2026-04-01,0,0.0
50031,9060,59.25,2026-03-23,0,0.0
50032,9060,75.78,2026-05-18,0,0.0
50033,9060,21.21,2026-04-30,0,0.0
50034,9061,20.19,2026-05-07,0,0.0
50035,9061,62.32,2026-05-13,0,0.0
50036,9061,57.6,2026-04-07,0,0.0
50037,9061,98.29,2026-04-10,0,0.0
50038,9061,68.76,2026-05-02,0,0.0
50039,9061,24.19,2026-05-07,0,0.0
50040,9061,55.61,2026-04-22,0,0.0
50041,9062,36.16,2026-04-04,0,0.0
50042,9062,43.06,2026-04-13,0,0.0
50043,9062,26.46,2026-05-08,0,0.0
50044,9062,74.82,2026-03-25,0,0.0
50045,9062,45.71,2026-05-08,0,0.0
50046,9062,79.84,2026-04-08,0,0.0
50047,9062,75.11,2026-04-14,0,0.0
50048,9063,34.38,2026-05-13,0,0.0
50049,9063,84.53,2026-03-22,1,9.39
50050,9063,49.04,2026-04-22,0,0.0
50051,9064,29.81,2026-05-03,0,0.0
50052,9064,43.96,2026-05-07,0,0.0
50053,9064,52.05,2026-04-27,0,0.0
50054,9064,34.14,2026-05-05,0,0.0
50055,9064,34.74,2026-05-19,0,0.0
50056,9064,42.34,2026-05-06,0,0.0
50057,9064,64.25,2026-05-05,0,0.0
50058,9064,67.81,2026-05-06,0,0.0
50059,9065,92.92,2026-04-10,0,0.0
50060,9065,93.67,2026-03-21,0,0.0
50061,9065,98.42,2026-03-21,0,0.0
50062,9065,91.12,2026-04-11,0,0.0
50063,9065,77.75,2026-04-07,0,0.0
50064,9065,99.27,2026-04-24,0,0.0
50065,9066,22.43,2026-04-14,0,0.0
50066,9066,89.14,2026-04-14,0,0.0
50067,9066,55.09,2026-04-21,0,0.0
50068,9066,58.21,2026-04-10,0,0.0
50069,9067,45.63,2026-04-19,0,0.0
50070,9067,58.06,2026-04-05,0,0.0
50071,9067,90.32,2026-04-28,0,0.0
50072,9067,57.36,2026-04-05,0,0.0
50073,9068,28.1,2026-04-08,0,0.0
50074,9068,50.43,2026-03-21,0,0.0
50075,9068,47.63,2026-04-01,0,0.0
50076,9068,40.64,2026-04-12,0,0.0
50077,9068,83.96,2026-04-18,0,0.0
50078,9068,86.22,2026-04-12,0,0.0
50079,9069,53.69,2026-05-03,0,0.0
50080,9069,71.33,2026-05-14,0,0.0
50081,9069,37.88,2026-05-04,0,0.0
50082,9069,49.11,2026-05-19,0,0.0
50083,9069,40.21,2026-05-02,0,0.0
50084,9069,34.65,2026-04-14,0,0.0
50085,9069,29.7,2026-03-21,0,0.0
50086,9070,60.94,2026-04-02,1,26.11
50087,9070,41.16,2026-04-09,1,17.64
50088,9070,32.64,2026-03-31,1,13.99
50089,9071,81.42,2026-04-15,0,0.0
50090,9071,91.47,2026-04-22,0,0.0
50091,9071,94.07,2026-05-05,0,0.0
50092,9071,78.5,2026-03-31,0,0.0
50093,9071,35.35,2026-04-17,0,0.0
50094,9071,28.71,2026-04-27,0,0.0
50095,9071,86.6,2026-04-26,0,0.0
50096,9071,65.89,2026-04-25,0,0.0
50097,9072,57.65,2026-05-19,0,0.0
50098,9072,81.99,2026-03-24,0,0.0
50099,9072,96.79,2026-04-13,0,0.0
50100,9072,30.97,2026-04-22,0,0.0
50101,9073,46.42,2026-04-09,1,19.9
50102,9073,71.02,2026-05-05,1,17.75
50103,9073,65.23,2026-03-26,1,16.31
50104,9073,69.75,2026-05-05,1,17.44
50105,9073,15.53,2026-03-28,1,6.66
50106,9073,33.06,2026-04-12,1,8.26
50107,9074,56.62,2026-05-15,1,14.16
50108,9074,20.87,2026-05-02,1,5.22
50109,9074,46.56,2026-04-24,1,11.64
50110,9074,49.74,2026-05-06,1,49.73
50111,9075,29.07,2026-05-10,1,12.46
50112,9075,73.93,2026-04-03,1,18.48
50113,9075,55.33,2026-03-24,1,13.83
50114,9075,14.13,2026-03-28,1,6.05
50115,9075,75.24,2026-04-01,1,18.81
50116,9075,46.84,2026-04-01,1,20.07
50117,9075,32.48,2026-05-08,1,8.12
50118,9075,60.81,2026-04-23,1,15.2
50119,9076,83.78,2026-03-22,1,9.31
50120,9076,41.15,2026-05-18,0,0.0
50121,9076,77.04,2026-05-19,0,0.0
50122,9076,92.64,2026-03-25,0,0.0
50123,9077,74.14,2026-05-03,0,0.0
50124,9077,51.33,2026-04-27,0,0.0
50125,9077,54.42,2026-05-16,0,0.0
50126,9078,75.65,2026-04-13,1,18.91
50127,9078,20.28,2026-05-07,1,5.07
50128,9078,53.68,2026-04-16,1,23.01
50129,9078,24.03,2026-05-11,1,24.02
50130,9078,21.51,2026-05-07,1,21.51
50131,9078,47.12,2026-03-26,1,20.2
50132,9079,38.03,2026-04-01,0,0.0
50133,9079,86.73,2026-04-26,0,0.0
50134,9079,57.18,2026-04-09,0,0.0
50135,9079,23.77,2026-03-31,0,0.0
50136,9079,44.7,2026-05-12,0,0.0
50137,9079,61.98,2026-05-07,0,0.0
50138,9080,46.99,2026-05-02,1,46.98
50139,9080,26.69,2026-04-18,1,26.68
50140,9080,32.95,2026-04-04,1,32.95
50141,9081,76.71,2026-04-19,0,0.0
50142,9081,36.16,2026-04-06,0,0.0
50143,9081,48.56,2026-05-18,0,0.0
50144,9081,46.16,2026-05-15,0,0.0
50145,9082,27.86,2026-04-01,0,0.0
50146,9082,36.98,2026-04-09,0,0.0
50147,9082,72.54,2026-05-18,0,0.0
50148,9082,50.63,2026-05-19,0,0.0
50149,9082,22.25,2026-04-13,0,0.0
50150,9083,89.24,2026-05-02,0,0.0
50151,9083,74.21,2026-04-25,0,0.0
50152,9083,57.65,2026-05-10,0,0.0
50153,9083,63.98,2026-05-18,0,0.0
